PropertyTimestampInNumber,CoolOutputPercent,MixedAirTemp,OutdoorAirDamperMinPositionActive,OutdoorAirDamperOutput,OutdoorAirEnthalpyReference,SpaceRelativeHumidityActive,SpaceTemp,SupplyAirPress,SupplyAirPressSetpoint,SupplyAirTemp,SupplyAirTempSetpoint,SupplyFanSpeedOutput
20160731084500,48.790001,71.423943,15.0,15.0,41.467305,48.547173,74.91629,0.566038,0.5,54.664268,55.0,67.360001
20160731090000,57.764999,71.423943,15.0,15.0,41.896215,50.744431,74.91629,0.409474,0.5,54.664268,55.0,80.434998
20160731091500,57.764999,71.423943,15.0,15.0,42.133671,50.744431,74.91629,0.421517,0.5,54.664268,55.0,80.434998
20160731093000,57.764999,71.423943,15.0,15.0,42.415667,50.744431,74.91629,0.433561,0.5,54.664268,55.0,80.434998
20160731094500,57.764999,72.522057,15.0,15.0,42.31484,50.744431,74.91629,0.44159,0.5,54.664268,55.0,80.434998
20160731100000,58.93,72.522057,15.0,15.0,42.412369,50.744431,74.91629,0.445604,0.5,54.664268,55.0,80.434998
20160731101500,60.09,72.522057,15.0,15.0,42.525096,50.744431,74.91629,0.449619,0.5,55.276329,55.0,80.434998
20160731103000,60.09,73.260132,15.0,15.0,42.42041,50.744431,74.91629,0.453633,0.5,55.276329,55.0,80.434998
20160731104500,62.200001,73.260132,15.0,15.0,42.369461,50.744431,74.91629,0.453633,0.5,55.276329,55.0,80.434998
20160731110000,62.200001,73.260132,15.0,15.0,42.631737,51.446335,73.854187,0.453633,0.5,55.276329,55.0,80.434998
20160731111500,62.200001,73.260132,15.0,15.0,42.304708,52.39238,73.854187,0.44159,0.5,55.276329,55.0,80.434998
20160731113000,62.200001,73.998199,15.0,15.0,42.82688,52.39238,73.854187,0.445604,0.5,55.276329,55.0,80.434998
20160731114500,63.365002,73.998199,15.0,15.0,42.74783,52.39238,73.854187,0.44159,0.5,55.276329,55.0,80.434998
20160731120000,67.800003,73.17012,15.0,15.0,42.480539,52.39238,73.854187,0.445604,0.5,55.276329,55.0,80.434998
20160731121500,67.800003,73.17012,15.0,15.0,42.339456,52.39238,74.91629,0.433561,0.5,54.664268,55.0,80.434998
20160731123000,59.389999,72.252029,15.0,15.0,42.480539,52.39238,74.91629,0.429546,0.5,54.664268,55.0,80.434998
20160731124500,57.52,72.252029,15.0,15.0,42.353345,52.39238,74.91629,0.425532,0.5,54.664268,55.0,80.434998
20160731130000,53.779999,72.252029,15.0,15.0,42.339456,52.941696,74.91629,0.429546,0.5,54.664268,55.0,80.434998
20160731131500,53.779999,72.252029,15.0,15.0,42.781184,52.941696,74.91629,0.417503,0.5,54.664268,55.0,80.434998
20160731133000,53.779999,72.252029,15.0,15.0,43.32464,53.948776,73.998199,0.413489,0.5,54.664268,55.0,80.434998
20160731134500,53.779999,71.153915,15.0,15.0,43.096704,54.559128,73.998199,0.413489,0.5,54.664268,55.0,80.434998
20160731140000,51.904999,71.153915,15.0,15.0,43.096704,54.559128,73.998199,0.409474,0.5,54.664268,55.0,80.434998
20160731141500,51.904999,70.415848,15.0,15.0,41.632902,54.559128,73.998199,0.409474,0.5,54.664268,55.0,80.434998
20160731143000,49.485001,70.415848,15.0,15.0,41.594295,54.559128,74.970306,0.417503,0.5,54.664268,55.0,80.434998
20160731144500,49.485001,70.415848,15.0,15.0,41.77934,53.979294,74.970306,0.413489,0.5,55.348335,55.0,80.434998
20160731150000,55.650002,70.415848,15.0,15.0,41.769072,53.246872,74.970306,0.417503,0.5,55.348335,55.0,80.434998
20160731151500,55.650002,70.415848,15.0,15.0,41.066224,52.300827,74.970306,0.409474,0.5,55.348335,55.0,80.434998
20160731153000,55.650002,70.415848,15.0,15.0,40.836571,52.300827,74.124214,0.409474,0.5,55.348335,55.0,80.434998
20160731154500,55.650002,70.415848,15.0,15.0,40.86508,53.155319,74.124214,0.409474,0.5,54.700272,55.0,80.434998
20160731160000,55.650002,70.415848,15.0,15.0,40.462792,53.735153,74.124214,0.413489,0.5,54.700272,55.0,80.434998
20160731161500,49.605,70.415848,15.0,15.0,40.701489,53.735153,74.124214,0.40546,0.5,54.700272,55.0,80.434998
20160731163000,49.605,70.415848,15.0,15.0,40.02443,53.735153,74.124214,0.409474,0.5,54.700272,55.0,80.434998
20160731164500,49.605,70.415848,15.0,15.0,40.09362,53.735153,75.276337,0.409474,0.5,55.312332,55.0,80.434998
20160731170000,49.605,71.153915,15.0,15.0,40.259846,53.033249,75.276337,0.413489,0.5,55.312332,55.0,80.434998
20160731171500,55.715,71.153915,15.0,15.0,40.259846,51.415817,75.276337,0.409474,0.5,55.312332,55.0,80.434998
20160731173000,55.715,71.153915,15.0,15.0,40.32788,51.415817,74.250229,0.409474,0.5,55.312332,55.0,80.434998
20160731174500,55.715,71.153915,15.0,15.0,40.463948,51.415817,74.250229,0.413489,0.5,55.312332,55.0,80.434998
20160731180000,55.715,71.153915,15.0,15.0,40.463948,52.148239,74.250229,0.417503,0.5,55.312332,55.0,80.434998
20160731181500,55.715,71.153915,15.0,15.0,40.872152,52.148239,74.250229,0.425532,0.5,55.312332,55.0,80.434998
20160731183000,55.715,71.153915,15.0,15.0,41.178883,52.148239,74.250229,0.425532,0.5,55.312332,55.0,80.434998
20160731184500,55.715,71.153915,15.0,15.0,41.484458,52.148239,75.16832,0.425532,0.5,55.312332,55.0,80.434998
20160731190000,55.715,71.153915,15.0,15.0,41.552492,52.148239,75.16832,0.421517,0.5,55.312332,55.0,80.434998
20160731191500,55.715,71.153915,15.0,15.0,41.552492,50.835983,75.16832,0.413489,0.5,55.312332,55.0,80.434998
20160731193000,55.715,71.153915,15.0,15.0,41.552492,50.103569,75.16832,0.497792,0.5,55.312332,55.0,80.434998
20160731194500,55.715,71.153915,15.0,15.0,41.727099,50.103569,73.89019,0.497792,0.5,55.312332,55.0,80.434998
20160731200000,55.715,71.153915,15.0,15.0,41.55562,50.927536,73.89019,0.505821,0.5,54.574257,55.0,80.434998
20160731201500,55.715,70.235825,15.0,15.0,41.586764,51.568405,73.89019,0.509835,0.5,54.574257,55.0,80.434998
20160731203000,55.715,70.235825,15.0,15.0,41.308712,51.568405,73.89019,0.497792,0.5,54.574257,55.0,80.434998
20160731204500,54.395,70.235825,15.0,15.0,41.26492,51.568405,74.646271,0.485749,0.5,54.574257,55.0,80.434998
20160731210000,50.555,70.235825,15.0,15.0,41.194914,51.568405,74.646271,0.489763,0.5,54.574257,55.0,80.434998
20160731211500,50.555,70.235825,15.0,15.0,40.774878,51.568405,74.646271,0.481734,0.5,54.574257,55.0,80.434998
20160731213000,50.555,70.235825,15.0,15.0,40.739552,50.042534,74.646271,0.489763,0.5,54.574257,55.0,80.434998
20160731214500,50.555,69.497757,15.0,15.0,40.739552,50.042534,74.646271,0.489763,0.5,54.574257,55.0,80.434998
20160731220000,50.555,69.497757,15.0,15.0,40.739552,50.042534,73.692169,0.489763,0.5,54.574257,55.0,80.434998
20160731221500,50.555,69.497757,15.0,15.0,40.79419,50.927536,73.692169,0.489763,0.5,54.574257,55.0,80.434998
20160731223000,50.555,69.497757,15.0,15.0,40.79419,51.537888,73.692169,0.489763,0.5,54.574257,55.0,80.434998
20160731224500,50.555,69.497757,15.0,15.0,40.512194,51.537888,74.448242,0.485749,0.5,54.574257,55.0,80.434998
20160731230000,50.555,69.497757,15.0,15.0,40.512194,51.537888,74.448242,0.47772,0.5,54.574257,55.0,80.434998
20160731231500,49.02,69.497757,15.0,15.0,40.512194,51.019089,75.528351,0.481734,0.5,54.574257,55.0,80.434998
20160731233000,49.02,69.497757,15.0,15.0,40.371196,51.019089,75.528351,0.481734,0.5,54.574257,55.0,80.434998
20160731234500,49.02,69.497757,15.0,15.0,40.455584,49.401665,74.322235,0.493778,0.5,54.574257,55.0,80.434998
20160801000000,49.02,68.759674,15.0,15.0,40.371196,50.042534,74.322235,0.493778,0.5,54.574257,55.0,80.434998
20160801001500,49.02,68.759674,15.0,15.0,40.371196,50.042534,74.322235,0.493778,0.5,54.574257,55.0,80.434998
20160801003000,49.02,68.759674,15.0,15.0,40.230198,50.988571,74.322235,0.489763,0.5,54.574257,55.0,80.434998
20160801004500,49.02,68.759674,15.0,15.0,40.159699,50.988571,74.322235,0.485749,0.5,54.574257,55.0,80.434998
20160801010000,49.02,68.759674,15.0,15.0,40.159699,50.988571,74.322235,0.485749,0.5,54.574257,55.0,80.434998
20160801011500,49.02,68.759674,15.0,15.0,40.159699,50.988571,75.276337,0.493778,0.5,54.574257,55.0,80.434998
20160801013000,49.02,68.759674,15.0,15.0,40.018701,49.523735,75.276337,0.489763,0.5,54.574257,55.0,80.434998
20160801014500,49.02,68.759674,15.0,15.0,39.877703,49.523735,73.998199,0.485749,0.5,54.574257,55.0,80.434998
20160801020000,49.02,68.759674,15.0,15.0,39.736705,49.523735,73.998199,0.497792,0.5,54.574257,55.0,80.434998
20160801021500,49.02,68.759674,15.0,15.0,39.736705,50.317184,73.998199,0.501806,0.5,54.574257,55.0,80.434998
20160801023000,49.02,68.759674,15.0,15.0,39.745664,50.866501,73.998199,0.489763,0.5,54.574257,55.0,80.434998
20160801024500,49.02,68.759674,15.0,15.0,39.745664,50.866501,73.998199,0.489763,0.5,54.574257,55.0,80.434998
20160801030000,47.485001,68.759674,15.0,15.0,39.745664,49.767876,74.970306,0.489763,0.5,54.574257,55.0,80.434998
20160801031500,47.485001,68.759674,15.0,15.0,39.60368,49.767876,74.970306,0.489763,0.5,54.574257,55.0,80.434998
20160801033000,47.485001,68.039612,15.0,15.0,39.60368,49.767876,73.998199,0.489763,0.5,54.574257,55.0,80.434998
20160801034500,47.485001,68.039612,15.0,15.0,39.461696,49.767876,73.998199,0.485749,0.5,55.186317,55.0,80.434998
20160801040000,47.485001,68.039612,15.0,15.0,39.461696,49.767876,73.998199,0.485749,0.5,55.186317,55.0,80.434998
20160801041500,47.485001,68.039612,15.0,15.0,39.461696,50.530807,73.998199,0.485749,0.5,55.186317,55.0,80.434998
20160801043000,47.485001,68.039612,15.0,15.0,39.319712,50.530807,73.998199,0.489763,0.5,55.186317,55.0,80.434998
20160801044500,47.485001,68.039612,15.0,15.0,39.53721,50.530807,75.006302,0.493778,0.5,54.610264,55.0,80.434998
20160801050000,47.485001,68.039612,15.0,15.0,39.53721,50.530807,75.006302,0.501806,0.5,54.610264,55.0,80.434998
20160801051500,47.485001,68.039612,15.0,15.0,39.53721,49.828911,75.006302,0.497792,0.5,54.610264,55.0,80.434998
20160801053000,47.485001,68.039612,15.0,15.0,39.53721,48.69976,75.006302,0.497792,0.5,54.610264,55.0,80.434998
20160801054500,47.485001,68.039612,15.0,15.0,39.39424,48.69976,73.72818,0.501806,0.5,54.610264,55.0,80.434998
20160801060000,47.485001,68.039612,15.0,15.0,39.322755,49.645805,73.72818,0.51385,0.5,54.610264,55.0,80.434998
20160801061500,47.485001,68.039612,15.0,15.0,39.322755,50.256149,73.72818,0.517864,0.5,54.610264,55.0,80.434998
20160801063000,47.485001,68.039612,15.0,15.0,39.322755,50.256149,73.72818,0.521879,0.5,54.610264,55.0,80.434998
20160801064500,47.485001,68.039612,15.0,15.0,39.322755,50.256149,74.808289,0.505821,0.5,55.348335,55.0,80.434998
20160801070000,47.485001,68.039612,15.0,15.0,39.39424,50.256149,74.808289,0.437575,0.5,55.348335,55.0,80.434998
20160801071500,47.485001,68.759674,15.0,15.0,39.610752,50.256149,75.600357,0.429546,0.5,55.348335,55.0,80.434998
20160801073000,53.855,68.759674,15.0,15.0,39.754708,50.256149,75.600357,0.421517,0.5,55.348335,55.0,80.434998
20160801074500,53.855,69.497757,15.0,15.0,40.04262,49.310112,74.484253,0.417503,0.5,55.348335,55.0,80.434998
20160801080000,54.799999,70.235825,15.0,15.0,40.258554,49.310112,74.484253,0.417503,0.5,55.348335,55.0,80.434998
20160801081500,54.799999,70.235825,15.0,15.0,40.914329,50.652878,73.656166,0.413489,0.5,55.348335,55.0,80.434998
20160801083000,56.105,70.235825,15.0,15.0,41.059271,51.415817,73.656166,0.413489,0.5,55.348335,55.0,80.434998
20160801084500,56.105,71.333939,15.0,15.0,41.71151,51.415817,73.656166,0.409474,0.5,55.348335,55.0,80.434998
20160801090000,56.105,71.333939,15.0,15.0,41.928923,51.415817,74.718277,0.409474,0.5,55.348335,55.0,80.434998
20160801091500,57.415001,71.333939,15.0,15.0,42.25364,51.415817,74.718277,0.409474,0.5,55.348335,55.0,80.434998
20160801093000,66.675003,71.333939,15.0,15.0,42.754035,50.805466,75.600357,0.666399,0.7,55.348335,55.0,91.800003
20160801094500,66.675003,71.333939,15.0,15.0,42.945064,50.805466,75.600357,0.726616,0.7,54.574257,55.0,91.800003
20160801100000,60.095001,70.595863,15.0,15.0,42.412369,50.134087,75.600357,0.702529,0.7,54.574257,55.0,96.705002
20160801101500,60.095001,69.587761,15.0,15.0,42.823531,49.58477,74.250229,0.702529,0.7,55.798382,55.0,98.949997
20160801103000,59.459999,69.587761,15.0,15.0,42.322473,49.58477,74.250229,0.690486,0.7,55.798382,55.0,98.949997
20160801104500,57.740002,69.587761,15.0,15.0,41.849686,50.927536,73.368134,0.449619,0.7,54.700272,55.0,98.949997
20160801110000,63.48,69.587761,15.0,15.0,42.069734,52.178757,73.368134,0.349257,0.7,54.700272,55.0,100.0
20160801111500,56.474998,69.587761,15.0,15.0,42.42092,52.178757,73.368134,0.726616,0.7,54.700272,55.0,100.0
20160801113000,60.279999,69.587761,15.0,15.0,42.66504,52.178757,74.484253,0.666399,0.7,54.700272,55.0,100.0
20160801114500,61.040001,69.587761,15.0,15.0,42.66504,52.178757,74.484253,0.762746,0.7,54.700272,55.0,100.0
20160801120000,54.099998,69.587761,15.0,15.0,42.03876,52.178757,75.276337,0.698515,0.7,54.700272,55.0,92.760002
20160801121500,63.674999,69.587761,15.0,15.0,40.940186,52.178757,75.276337,0.826977,0.7,54.700272,55.0,92.760002
20160801123000,53.404999,69.587761,15.0,15.0,40.836248,51.62944,75.276337,0.710558,0.7,54.700272,55.0,85.889999
20160801124500,53.404999,69.587761,15.0,15.0,40.699194,51.62944,74.052208,0.630269,0.7,54.700272,55.0,85.889999
20160801130000,53.404999,69.587761,15.0,15.0,40.259846,51.62944,74.052208,0.618226,0.7,54.700272,55.0,85.889999
20160801131500,53.404999,70.415848,15.0,15.0,40.699194,52.209274,74.052208,0.626254,0.7,54.700272,55.0,85.889999
20160801133000,57.895,70.415848,15.0,15.0,40.736084,52.941696,74.052208,0.762746,0.7,54.700272,55.0,85.889999
20160801134500,57.895,70.415848,15.0,15.0,41.309358,52.941696,74.052208,0.80289,0.8,54.700272,55.0,84.910004
20160801140000,57.895,71.153915,15.0,15.0,41.602608,52.941696,74.844284,0.83902,0.9,54.700272,55.0,84.910004
20160801141500,57.895,71.153915,15.0,15.0,41.70301,52.941696,74.844284,0.915295,1.0,54.700272,55.0,86.964996
20160801143000,57.895,71.153915,15.0,15.0,42.55352,52.117722,74.844284,0.975512,1.0,54.700272,55.0,86.964996
20160801144500,57.895,71.873993,15.0,15.0,42.753185,52.117722,74.844284,1.035729,1.0,54.700272,55.0,86.964996
20160801150000,57.895,71.873993,15.0,15.0,42.627878,51.50737,74.844284,1.047772,1.0,54.700272,55.0,86.964996
20160801151500,57.895,71.873993,15.0,15.0,42.436424,51.50737,73.89019,1.059815,1.0,55.348335,55.0,86.964996
20160801153000,60.125,71.873993,15.0,15.0,42.566576,52.239792,73.89019,1.039743,1.0,55.348335,55.0,86.964996
20160801154500,60.125,71.873993,15.0,15.0,42.696728,53.002731,73.89019,1.031714,1.0,55.348335,55.0,86.964996
20160801160000,60.125,71.873993,15.0,15.0,42.82688,53.002731,73.89019,1.019671,1.0,55.348335,55.0,86.964996
20160801161500,60.125,71.873993,15.0,15.0,43.338036,53.002731,73.89019,1.007627,1.0,55.348335,55.0,86.964996
20160801163000,60.125,71.873993,15.0,15.0,43.45282,53.002731,74.646271,1.039743,1.0,55.348335,55.0,86.964996
20160801164500,60.125,72.792084,15.0,15.0,43.096704,53.002731,74.646271,1.043758,1.0,55.348335,55.0,86.964996
20160801170000,63.380001,72.792084,15.0,15.0,43.222912,53.002731,75.47435,1.075873,1.0,55.348335,55.0,86.964996
20160801171500,63.380001,72.792084,15.0,15.0,43.475328,52.453415,75.47435,1.079888,1.0,55.348335,55.0,86.964996
20160801173000,64.035004,73.530151,15.0,15.0,43.198177,52.453415,75.47435,1.087916,1.0,55.348335,55.0,86.964996
20160801174500,64.035004,73.530151,15.0,15.0,42.952,51.751511,74.358238,1.079888,1.0,54.664268,55.0,86.964996
20160801180000,64.035004,73.530151,15.0,15.0,43.32175,51.751511,74.358238,1.067844,1.0,54.664268,55.0,86.964996
20160801181500,64.035004,73.530151,15.0,15.0,43.753125,52.39238,74.358238,1.067844,1.0,54.664268,55.0,86.964996
20160801183000,61.945,73.530151,15.0,15.0,43.302353,52.39238,74.358238,1.06383,1.0,54.664268,55.0,86.964996
20160801184500,58.755001,73.530151,15.0,15.0,43.362992,52.39238,74.358238,1.067844,1.0,54.664268,55.0,86.964996
20160801190000,58.755001,73.530151,15.0,15.0,43.19578,52.39238,74.358238,1.059815,1.0,54.664268,55.0,86.964996
20160801191500,56.884998,73.530151,15.0,15.0,44.03915,52.39238,74.358238,1.059815,1.0,54.664268,55.0,86.964996
20160801193000,56.884998,73.530151,15.0,15.0,43.231616,52.39238,75.204323,1.075873,1.0,54.664268,55.0,86.964996
20160801194500,56.884998,72.792084,15.0,15.0,42.925718,52.39238,75.204323,1.079888,1.0,54.664268,55.0,86.964996
20160801200000,56.115002,72.792084,15.0,15.0,42.49147,52.39238,75.204323,1.071859,1.0,54.664268,55.0,86.964996
20160801201500,56.115002,72.792084,15.0,15.0,42.304708,51.476852,74.286232,1.071859,1.0,54.664268,55.0,86.964996
20160801203000,56.115002,71.69397,15.0,15.0,42.165444,51.476852,74.286232,1.071859,1.0,54.664268,55.0,86.964996
20160801204500,56.115002,71.69397,15.0,15.0,42.02108,52.026169,74.286232,1.087916,1.0,54.664268,55.0,86.964996
20160801210000,56.115002,71.69397,15.0,15.0,42.02108,52.026169,74.286232,1.087916,1.0,54.664268,55.0,86.964996
20160801211500,56.115002,71.69397,15.0,15.0,42.071944,52.026169,74.286232,1.059815,1.0,54.664268,55.0,86.964996
20160801213000,54.580002,71.69397,15.0,15.0,41.669656,52.697556,74.286232,1.079888,1.0,54.664268,55.0,86.964996
20160801214500,54.580002,70.955902,15.0,15.0,41.849686,52.697556,74.286232,1.091931,1.0,54.664268,55.0,86.964996
20160801220000,54.580002,70.955902,15.0,15.0,41.579522,52.697556,75.114319,1.091931,1.0,54.664268,55.0,86.964996
20160801221500,54.580002,70.955902,15.0,15.0,41.309358,52.697556,75.114319,1.091931,1.0,54.664268,55.0,85.699997
20160801223000,53.044998,70.955902,15.0,15.0,41.106735,52.697556,75.114319,1.091931,1.0,54.664268,55.0,85.699997
20160801224500,53.044998,70.235825,15.0,15.0,41.076254,52.697556,75.114319,1.091931,1.0,54.664268,55.0,85.699997
20160801230000,53.044998,70.235825,15.0,15.0,41.076254,51.202194,75.114319,1.083902,1.0,54.664268,55.0,85.699997
20160801231500,53.044998,70.235825,15.0,15.0,40.836248,51.202194,73.72818,1.079888,1.0,54.664268,55.0,85.699997
20160801233000,50.959999,70.235825,15.0,15.0,40.7964,51.812546,73.72818,1.079888,1.0,54.664268,55.0,85.699997
20160801234500,50.959999,70.235825,15.0,15.0,40.7964,46.319397,73.72818,1.091931,1.0,54.664268,55.0,85.699997
20160802000000,50.959999,70.235825,15.0,15.0,40.7964,45.709045,74.682266,1.091931,1.0,54.664268,55.0,85.699997
20160802001500,50.959999,69.767776,15.0,15.0,40.72738,44.885078,75.16832,1.087916,1.0,54.9883,55.0,85.580002
20160802003000,50.959999,69.767776,15.0,15.0,40.58934,44.885078,75.16832,1.091931,1.0,54.9883,55.0,85.580002
20160802004500,50.959999,69.767776,15.0,15.0,40.683095,43.786446,75.16832,1.087916,1.0,54.9883,55.0,85.580002
20160802010000,50.959999,69.767776,15.0,15.0,40.544069,43.786446,75.16832,1.087916,1.0,54.9883,55.0,85.580002
20160802011500,50.959999,69.767776,15.0,15.0,40.33553,47.051819,73.494156,1.091931,1.0,54.9883,55.0,85.580002
20160802013000,50.959999,69.767776,15.0,15.0,40.196504,47.051819,73.494156,1.091931,1.0,54.9883,55.0,85.580002
20160802014500,50.959999,69.767776,15.0,15.0,40.057478,46.136292,73.494156,1.087916,1.0,54.9883,55.0,85.580002
20160802020000,50.959999,69.767776,15.0,15.0,40.057478,44.640938,74.646271,1.087916,1.0,54.9883,55.0,85.580002
20160802021500,50.189999,69.767776,15.0,15.0,39.918452,48.638725,72.846085,1.091931,1.0,54.9883,55.0,85.580002
20160802023000,50.189999,69.767776,15.0,15.0,40.004812,49.127007,72.846085,1.091931,1.0,54.9883,55.0,84.504997
20160802024500,50.189999,69.767776,15.0,15.0,40.004812,49.127007,72.846085,1.091931,1.0,54.9883,55.0,84.504997
20160802030000,50.189999,68.759674,15.0,15.0,39.934806,49.127007,72.846085,1.087916,1.0,54.9883,55.0,84.504997
20160802031500,50.189999,68.759674,15.0,15.0,40.018701,48.028374,72.846085,1.091931,1.0,54.9883,55.0,84.504997
20160802033000,50.189999,68.759674,15.0,15.0,39.736705,47.295959,72.846085,1.091931,1.0,54.9883,55.0,84.504997
20160802034500,50.189999,68.759674,15.0,15.0,39.736705,46.319397,72.846085,1.087916,1.0,54.9883,55.0,84.504997
20160802040000,50.189999,68.759674,15.0,15.0,39.736705,46.319397,73.692169,1.091931,1.0,54.9883,55.0,84.504997
20160802041500,50.189999,68.759674,15.0,15.0,39.595707,46.319397,73.692169,1.095945,1.0,54.9883,55.0,84.504997
20160802043000,50.189999,68.759674,15.0,15.0,39.595707,46.319397,73.692169,1.087916,1.0,54.9883,55.0,84.504997
20160802044500,50.189999,68.759674,15.0,15.0,39.595707,46.319397,73.692169,1.079888,1.0,54.9883,55.0,84.504997
20160802050000,50.189999,68.759674,15.0,15.0,39.525208,46.319397,73.692169,1.083902,1.0,54.9883,55.0,84.504997
20160802051500,50.189999,68.759674,15.0,15.0,39.525208,46.319397,73.692169,1.079888,1.0,54.9883,55.0,84.504997
20160802053000,50.189999,68.759674,15.0,15.0,39.745664,46.319397,73.692169,1.083902,1.0,54.9883,55.0,84.504997
20160802054500,50.189999,68.759674,15.0,15.0,39.60368,46.319397,73.692169,1.087916,1.0,54.9883,55.0,84.504997
20160802060000,50.189999,68.759674,15.0,15.0,39.60368,48.882866,72.378036,1.079888,1.0,54.9883,55.0,84.504997
20160802061500,54.485001,68.759674,15.0,15.0,39.60368,48.882866,72.378036,1.585708,1.5,54.9883,55.0,89.224998
