PropertyTimestampInNumber,CoolOutputPercent,MixedAirTemp,OutdoorAirDamperMinPositionActive,OutdoorAirDamperOutput,OutdoorAirEnthalpyReference,SpaceRelativeHumidityActive,SupplyAirPress,SupplyAirTemp,SupplyAirTempSetpoint,SupplyFanSpeedOutput
20160103173000,0.0,66.3834,15.0,15.0,20.1946,25.2623,1.4693,56.1224,56.0,61.25
20160103174500,3.48,65.0153,15.0,15.0,19.9891,25.2623,1.4653,55.4743,56.0,61.25
20160103180000,0.0,65.0153,15.0,15.0,19.7202,25.6285,1.4572,55.4743,56.0,61.25
20160103181500,0.0,65.0153,15.0,15.0,19.4465,25.6285,1.4613,55.4743,56.0,61.25
20160103183000,0.0,65.0153,15.0,15.0,18.9423,25.6285,1.4532,55.4743,56.0,61.25
20160103184500,0.0,65.0153,15.0,15.0,18.8319,25.6285,1.5737,55.4743,56.0,62.25
20160103190000,0.0,65.0153,15.0,15.0,18.6662,25.6285,1.5697,55.4743,56.0,61.45
20160103191500,0.0,65.0153,15.0,15.0,18.65,25.6285,1.5697,55.4743,56.0,61.45
20160103193000,0.0,65.0153,15.0,15.0,18.5195,25.6285,1.5817,55.4743,56.0,61.45
20160103194500,0.0,64.1152,15.0,15.0,18.4417,25.6285,1.5777,54.8623,56.0,61.45
20160103200000,0.0,64.1152,15.0,15.0,18.2149,25.6285,1.5857,54.8623,56.0,61.45
20160103201500,0.0,64.1152,15.0,15.0,18.2772,25.6285,1.5737,54.8623,56.0,61.45
20160103203000,0.0,63.3771,15.0,15.0,18.1041,25.6285,1.5777,54.8623,56.0,61.45
20160103204500,0.0,63.3771,15.0,15.0,17.9888,25.6285,1.5817,54.8623,56.0,61.45
20160103210000,0.0,62.5491,15.0,15.0,17.7004,25.3234,1.5817,54.8623,56.0,61.45
20160103211500,0.0,62.5491,15.0,15.0,17.5506,25.3234,1.5897,54.8623,56.0,61.45
20160103213000,0.0,63.1971,15.0,15.0,17.3179,25.3234,1.5937,54.8623,56.0,61.45
20160103214500,0.0,63.1971,15.0,15.0,17.1433,25.3234,1.5576,54.8623,56.0,61.45
20160103220000,0.0,63.1971,15.0,15.0,16.8688,25.3234,1.5576,54.8623,56.0,61.45
20160103221500,0.0,63.1971,15.0,15.0,16.8842,25.3234,1.5656,54.2862,56.0,61.45
20160103223000,0.0,62.189,15.0,15.0,16.5292,25.3234,1.5656,54.2862,56.0,61.45
20160103224500,0.0,62.189,15.0,15.0,16.6003,25.3234,1.5737,54.2862,56.0,61.45
20160103230000,0.0,62.189,15.0,15.0,16.481,25.3234,1.5737,54.2862,56.0,61.45
20160103231500,0.0,62.189,15.0,15.0,16.3021,25.3234,1.5656,54.2862,56.0,61.45
20160103233000,0.0,62.189,15.0,15.0,16.0098,24.9571,1.5737,54.2862,56.0,61.45
20160103234500,0.0,62.189,15.0,15.0,16.0098,24.9571,1.5777,54.2862,56.0,61.45
20160104000000,0.0,62.189,15.0,15.0,15.8935,24.9571,1.5817,54.2862,56.0,61.45
20160104001500,0.0,62.189,15.0,15.0,15.7722,24.9571,1.5777,54.2862,56.0,61.45
20160104003000,0.0,62.189,15.0,15.0,15.7132,24.9571,1.5817,54.2862,56.0,61.45
20160104004500,0.0,62.189,15.0,15.0,15.5909,24.9571,1.5817,54.2862,56.0,61.45
20160104010000,0.0,62.189,15.0,15.0,15.5905,24.9571,1.5335,54.2862,56.0,61.45
20160104011500,0.0,62.189,15.0,15.0,15.5905,24.9571,1.5335,54.2862,56.0,61.45
20160104013000,0.0,62.189,15.0,15.0,15.4673,24.9571,1.5335,54.2862,56.0,61.45
20160104014500,0.0,62.189,15.0,15.0,15.527,24.9571,1.5295,54.2862,56.0,61.45
20160104020000,0.0,62.189,15.0,15.0,15.4028,24.9571,1.5215,54.2862,56.0,61.45
20160104021500,0.0,62.189,15.0,15.0,15.344,24.9571,1.4131,54.2862,56.0,61.45
20160104023000,0.0,62.189,15.0,15.0,15.2208,24.652,1.5054,54.2862,56.0,61.45
20160104024500,0.0,62.189,15.0,15.0,15.2208,24.652,1.5175,54.2862,56.0,61.45
20160104030000,0.0,62.189,15.0,15.0,15.1543,24.652,1.5737,54.2862,56.0,61.45
20160104031500,0.0,62.189,15.0,15.0,15.2785,24.652,1.5817,54.2862,56.0,61.45
20160104033000,0.0,62.189,15.0,15.0,15.2785,24.652,1.4653,54.2862,56.0,61.45
20160104034500,0.0,62.189,15.0,15.0,15.4028,24.652,1.5255,54.2862,56.0,61.45
20160104040000,0.0,62.189,15.0,15.0,15.6512,24.652,1.5656,54.2862,56.0,61.45
20160104041500,0.0,62.189,15.0,15.0,15.7133,24.652,1.5897,54.2862,56.0,61.45
20160104043000,0.0,62.189,15.0,15.0,15.6512,24.652,1.5817,54.2862,56.0,61.45
20160104044500,0.0,62.189,15.0,15.0,15.5867,24.652,1.5415,54.2862,56.0,61.45
20160104050000,0.0,62.189,15.0,15.0,15.4615,24.652,1.4733,54.2862,56.0,61.45
20160104051500,0.0,62.189,15.0,15.0,15.3363,24.652,1.4372,54.2862,56.0,61.45
20160104053000,0.0,62.189,15.0,15.0,15.2678,24.652,1.5857,54.2862,56.0,61.45
20160104054500,0.0,62.189,15.0,15.0,15.4615,24.652,1.5415,54.2862,56.0,60.735
20160104060000,0.0,62.189,15.0,15.0,15.8376,24.652,1.5576,54.2862,56.0,60.735
20160104061500,0.0,62.189,15.0,15.0,15.8986,25.0792,1.5656,52.7201,56.0,60.735
20160104063000,0.0,62.189,15.0,15.0,15.9577,25.0792,1.5697,52.7201,56.0,60.735
20160104064500,0.0,62.189,15.0,15.0,15.9577,25.0792,1.5817,53.8362,56.0,60.735
20160104070000,0.0,62.189,15.0,15.0,15.9577,25.0792,1.5375,53.8362,56.0,60.735
20160104071500,0.0,62.189,15.0,15.0,15.8354,25.0792,1.4974,53.8362,56.0,60.735
20160104073000,0.0,62.189,15.0,15.0,15.9577,25.0792,1.4693,53.8362,56.0,60.735
20160104074500,0.0,62.189,15.0,15.0,15.9577,25.0792,1.4693,53.8362,56.0,60.735
20160104080000,0.0,62.189,15.0,15.0,16.08,25.0792,1.4733,53.8362,56.0,60.735
20160104081500,0.0,63.5572,15.0,15.0,16.2068,25.0792,1.4693,54.6643,56.0,60.735
20160104083000,0.0,64.2052,15.0,15.0,16.3856,25.0792,1.4653,54.6643,56.0,60.735
20160104084500,0.0,64.2052,15.0,15.0,16.6302,25.0792,1.4532,55.7264,56.0,60.735
20160104090000,0.0,64.2052,15.0,15.0,16.7917,25.4454,1.4572,55.0603,56.0,60.735
20160104091500,0.0,64.2052,15.0,15.0,16.8842,25.4454,1.4332,55.0603,56.0,60.735
20160104093000,0.0,64.2052,15.0,15.0,17.2208,25.1403,1.4171,55.0603,56.0,60.735
20160104094500,0.0,65.1053,15.0,15.0,17.1599,25.1403,1.4572,55.0603,56.0,60.735
20160104100000,0.0,66.0234,15.0,15.0,17.3687,25.1403,1.4653,55.7624,56.0,60.735
20160104101500,0.0,66.0234,15.0,15.0,17.2576,25.1403,1.5335,55.7624,56.0,60.735
20160104103000,0.0,66.0234,15.0,15.0,17.2576,25.1403,1.5335,55.7624,56.0,60.735
20160104104500,0.0,66.0234,15.0,15.0,17.3671,25.1403,1.5375,55.7624,56.0,60.735
20160104110000,0.0,66.0234,15.0,15.0,17.5745,25.4149,1.5295,55.7624,56.0,60.735
20160104111500,0.0,66.0234,15.0,15.0,17.7708,25.4149,1.5335,55.7624,56.0,60.735
20160104113000,5.305,67.4816,15.0,15.0,18.0723,25.4149,1.5335,56.6625,56.0,60.735
20160104114500,4.985,67.4816,15.0,15.0,18.3918,26.0558,1.4894,54.0522,56.0,60.735
20160104120000,9.225,67.4816,15.0,15.0,18.4655,26.0558,1.4532,54.0522,56.0,60.735
20160104121500,22.475,67.4816,15.0,15.0,18.5196,26.0558,1.4291,54.0522,56.0,60.735
20160104123000,24.155,67.4816,15.0,15.0,18.8755,26.0558,1.4211,54.0522,56.0,60.735
20160104124500,13.875,67.4816,15.0,15.0,19.0716,26.0558,1.4251,54.0522,56.0,60.735
20160104130000,0.0,67.4816,15.0,15.0,19.434,25.7201,1.4091,54.7363,56.0,60.735
20160104131500,9.6,67.4816,15.0,15.0,19.5242,25.7201,1.4332,57.1125,56.0,61.74
20160104133000,42.715,68.3996,15.0,15.0,19.3316,25.7201,1.4372,57.9046,56.0,61.74
20160104134500,0.0,68.3996,15.0,15.0,19.6601,25.2928,1.4372,53.8002,56.0,61.74
20160104140000,33.805,68.3996,15.0,15.0,19.9884,25.2928,1.4291,57.9586,56.0,61.74
20160104141500,13.22,68.3996,15.0,15.0,20.1856,25.2928,1.4332,53.5122,56.0,61.74
20160104143000,11.355,68.3996,15.0,15.0,19.8453,25.2928,1.4091,57.1125,56.0,61.74
20160104144500,49.96,68.3996,15.0,15.0,19.7244,25.2928,1.4372,56.3744,56.0,61.74
20160104150000,5.775,68.3996,15.0,15.0,20.0637,24.8351,1.4412,56.9865,56.0,61.74
20160104151500,39.395,68.3996,15.0,15.0,20.1614,24.8351,1.4452,54.3402,56.0,61.74
20160104153000,14.14,68.3996,15.0,15.0,20.2102,24.8351,1.4452,57.3105,56.0,61.74
20160104154500,32.445,68.3996,15.0,15.0,19.9635,24.8351,1.4894,54.1602,56.0,61.74
20160104160000,2.015,68.3996,15.0,15.0,19.8402,24.5299,1.5656,56.5005,56.0,61.74
20160104161500,19.67,68.3996,15.0,15.0,19.8402,24.5299,1.5415,57.1485,56.0,61.74
20160104163000,48.405,68.3996,15.0,15.0,19.7168,24.5299,1.5335,57.1485,56.0,61.74
20160104164500,5.025,67.6616,15.0,15.0,19.6982,24.5299,1.5496,53.1881,56.0,61.74
20160104170000,3.955,67.6616,15.0,15.0,19.7244,24.1332,1.5536,53.8722,56.0,61.74
20160104171500,0.0,66.9415,15.0,15.0,19.8453,24.1332,1.5496,53.8722,56.0,61.74
20160104173000,14.195,65.8434,15.0,15.0,19.7221,23.889,1.5415,56.3384,56.0,61.74
20160104174500,14.195,64.8353,15.0,15.0,19.7221,23.889,1.5415,56.3384,56.0,61.74
20160104180000,14.195,64.8353,15.0,15.0,19.8898,23.4618,1.5496,56.3384,56.0,61.74
20160104181500,12.995,64.8353,15.0,15.0,19.8405,23.4618,1.5496,56.3384,56.0,61.74
20160104183000,12.995,64.8353,15.0,15.0,19.4461,23.4618,1.5496,56.3384,56.0,61.74
20160104184500,12.995,64.8353,15.0,15.0,19.4112,23.889,1.5656,55.6364,56.0,61.74
20160104190000,12.995,64.8353,15.0,15.0,18.8545,23.889,1.5777,55.6364,56.0,61.74
20160104191500,0.0,64.8353,15.0,15.0,18.6145,23.889,1.4452,55.6364,56.0,61.74
20160104193000,20.06,64.8353,15.0,15.0,18.1664,23.889,1.6098,56.8245,56.0,65.96
20160104194500,27.005,64.8353,15.0,15.0,18.063,23.889,1.5817,55.6004,56.0,61.85
20160104200000,0.0,64.8353,15.0,15.0,17.8018,23.889,1.5656,55.6004,56.0,61.85
20160104201500,0.0,64.8353,15.0,15.0,17.7925,23.889,1.5496,55.6004,56.0,61.85
20160104203000,0.0,64.8353,15.0,15.0,17.7153,23.889,1.5616,55.6004,56.0,61.85
20160104204500,0.0,64.1152,15.0,15.0,17.5043,23.4313,1.4974,55.6004,56.0,61.85
20160104210000,0.0,64.1152,15.0,15.0,17.4132,23.4313,1.5857,55.6004,56.0,62.88
20160104211500,0.0,63.3771,15.0,15.0,17.4132,23.4313,1.5937,55.0243,56.0,62.88
20160104213000,0.0,63.3771,15.0,15.0,17.4996,23.4313,1.5777,55.0243,56.0,62.88
20160104214500,0.0,63.3771,15.0,15.0,17.4996,23.4313,1.5335,55.6364,56.0,66.855
20160104220000,0.0,63.3771,15.0,15.0,17.1742,23.4313,1.5857,55.6364,56.0,63.185
20160104221500,0.0,63.3771,15.0,15.0,17.2576,23.1871,1.4412,55.6364,56.0,63.185
20160104223000,0.0,63.3771,15.0,15.0,17.0908,23.1871,1.5335,55.6364,56.0,63.185
20160104224500,0.0,63.3771,15.0,15.0,17.0295,22.882,1.5656,55.6364,56.0,63.185
20160104230000,0.0,63.3771,15.0,15.0,16.8713,22.882,1.5857,55.0243,56.0,62.1
20160104231500,0.0,63.3771,15.0,15.0,16.7658,22.5463,1.5295,55.0243,56.0,60.935
20160104233000,0.0,63.3771,15.0,15.0,16.6603,22.5463,1.5255,55.0243,56.0,60.935
20160104234500,0.0,63.3771,15.0,15.0,16.5548,22.2716,1.5335,55.0243,56.0,60.935
20160105000000,0.0,63.3771,15.0,15.0,16.3965,22.2716,1.4171,55.0243,56.0,61.94
20160105001500,0.0,63.3771,15.0,15.0,16.291,21.9969,1.4372,55.0243,56.0,61.94
20160105003000,0.0,62.189,15.0,15.0,15.9745,21.7223,1.5857,53.8722,56.0,61.94
20160105004500,0.0,62.189,15.0,15.0,15.9958,21.7223,1.5777,54.5743,56.0,61.94
20160105010000,0.0,62.189,15.0,15.0,15.7828,21.4476,1.5817,54.5743,56.0,61.94
20160105011500,0.0,62.189,15.0,15.0,15.6763,21.4476,1.5656,53.7102,56.0,60.98
20160105013000,0.0,62.189,15.0,15.0,15.5862,21.4476,1.4853,54.2862,56.0,62.535
20160105014500,0.0,61.4689,15.0,15.0,15.3712,21.173,1.3529,53.6742,56.0,67.08
20160105020000,0.0,61.4689,15.0,15.0,15.1677,21.173,1.5616,53.6742,56.0,61.84
20160105021500,0.0,61.4689,15.0,15.0,15.1677,20.8678,1.5857,53.6742,56.0,61.84
20160105023000,0.0,61.4689,15.0,15.0,14.9508,20.8678,1.5175,53.6742,56.0,61.84
20160105024500,0.0,61.4689,15.0,15.0,14.8423,20.8678,1.4813,53.6742,56.0,61.84
20160105030000,0.0,60.7309,15.0,15.0,14.7404,20.5016,1.5616,53.6742,56.0,60.755
20160105031500,0.0,60.7309,15.0,15.0,14.6309,20.5016,1.5616,53.6742,56.0,60.755
20160105033000,0.0,60.7309,15.0,15.0,14.4698,20.5016,1.5656,53.6742,56.0,60.755
20160105034500,0.0,60.7309,15.0,15.0,14.3594,20.5016,1.5697,52.8461,56.0,60.755
20160105040000,0.0,60.7309,15.0,15.0,14.1937,20.2575,1.5656,52.8461,56.0,60.755
20160105041500,0.0,60.7309,15.0,15.0,14.1376,20.2575,1.5737,52.8461,56.0,60.755
20160105043000,0.0,60.7309,15.0,15.0,13.9109,20.2575,1.5737,52.8461,56.0,60.755
20160105044500,0.0,60.7309,15.0,15.0,13.7985,20.2575,1.5777,52.8461,56.0,60.755
20160105050000,0.0,60.7309,15.0,15.0,13.5737,20.2575,1.5817,52.8461,56.0,60.755
20160105051500,0.0,59.9208,15.0,15.0,13.4613,19.9218,1.5817,52.8461,56.0,60.755
20160105053000,0.0,59.9208,15.0,15.0,13.4525,20.288,1.5857,52.8461,56.0,60.755
20160105054500,0.0,59.9208,15.0,15.0,13.2257,19.9523,1.5897,52.8461,56.0,60.755
20160105060000,0.0,59.9208,15.0,15.0,13.1568,19.9523,1.5536,52.8461,56.0,59.735
20160105061500,0.0,59.9208,15.0,15.0,13.1568,19.9523,1.5656,52.8461,56.0,59.735
20160105063000,0.0,59.0927,15.0,15.0,13.0282,20.5626,1.5375,52.8461,56.0,59.735
20160105064500,0.0,59.0927,15.0,15.0,12.9128,20.8678,1.4773,52.144,56.0,59.735
20160105070000,0.0,59.0927,15.0,15.0,12.7975,19.6471,1.4291,52.144,56.0,59.735
20160105071500,0.0,59.0927,15.0,15.0,12.8385,20.3185,1.4091,52.144,56.0,59.735
20160105073000,0.0,59.0927,15.0,15.0,12.7221,20.0743,1.4051,52.144,56.0,59.735
20160105074500,0.0,59.0927,15.0,15.0,12.6058,19.7081,1.4171,52.144,56.0,59.735
20160105080000,0.0,60.3708,15.0,15.0,12.6448,19.7081,1.4091,52.144,56.0,59.735
20160105081500,0.0,60.3708,15.0,15.0,12.7621,19.7081,1.4051,53.1881,56.0,59.735
20160105083000,0.0,60.3708,15.0,15.0,12.9968,20.0438,1.4291,53.1881,56.0,59.735
20160105084500,0.0,60.3708,15.0,15.0,13.1141,20.9288,1.4291,53.1881,56.0,59.735
20160105090000,0.0,61.559,15.0,15.0,13.2901,20.0743,1.4412,54.0882,56.0,60.74
20160105091500,0.0,62.5491,15.0,15.0,13.5248,20.3795,1.4853,54.0882,56.0,60.74
20160105093000,0.0,62.5491,15.0,15.0,13.7008,20.3795,1.5576,54.0882,56.0,60.74
20160105094500,0.0,62.5491,15.0,15.0,13.9355,20.7152,1.5536,54.0882,56.0,60.74
20160105100000,0.0,64.1152,15.0,15.0,14.4092,21.2645,1.5496,55.1863,56.0,60.74
20160105101500,0.0,64.1152,15.0,15.0,14.6982,21.2645,1.5576,54.5023,56.0,60.74
20160105103000,0.0,64.1152,15.0,15.0,15.2262,22.3937,1.5576,54.5023,56.0,60.74
20160105104500,0.0,64.1152,15.0,15.0,15.34,21.8749,1.5536,55.1503,56.0,60.74
20160105110000,0.0,64.1152,15.0,15.0,15.689,23.889,1.5697,55.1503,56.0,60.74
20160105111500,0.0,64.8353,15.0,15.0,15.7969,22.0885,1.5616,55.1503,56.0,60.74
20160105113000,0.0,64.8353,15.0,15.0,16.4314,25.598,1.5576,55.1503,56.0,60.74
20160105114500,0.0,64.8353,15.0,15.0,16.6452,22.6378,1.5014,55.1503,56.0,60.74
20160105120000,0.0,66.2934,15.0,15.0,17.0659,23.0651,1.4733,56.2484,56.0,60.74
20160105121500,0.0,66.2934,15.0,15.0,17.1599,23.9196,1.4251,56.2484,56.0,60.74
20160105123000,0.715,66.2934,15.0,15.0,17.789,24.9877,1.4251,56.2484,56.0,60.74
20160105124500,36.25,66.2934,15.0,15.0,18.1321,25.2928,1.5656,57.5446,56.0,66.7
20160105130000,21.27,66.2934,15.0,15.0,18.2385,25.2928,1.5737,56.6085,56.0,64.04
20160105131500,30.29,66.2934,15.0,15.0,18.4633,25.2928,1.5817,56.6085,56.0,64.04
20160105133000,30.8,66.2934,15.0,15.0,18.7443,25.598,1.5616,56.6085,56.0,64.04
20160105134500,47.14,67.0315,15.0,15.0,19.0253,25.598,1.5456,57.3105,56.0,64.04
20160105140000,32.25,67.0315,15.0,15.0,19.2628,25.8727,1.5496,54.1602,56.0,64.04
20160105141500,0.0,67.0315,15.0,15.0,19.5414,27.0323,1.5335,53.5122,56.0,64.04
20160105143000,0.175,67.0315,15.0,15.0,19.8296,26.1778,1.5536,54.9523,56.0,64.04
20160105144500,4.3,67.0315,15.0,15.0,19.8315,26.1778,1.5616,56.8245,56.0,64.04
20160105150000,19.425,67.0315,15.0,15.0,19.94,26.1778,1.5737,56.8245,56.0,64.04
20160105151500,16.36,67.0315,15.0,15.0,20.1579,26.1778,1.5697,56.8245,56.0,62.155
20160105153000,5.065,67.0315,15.0,15.0,20.0484,26.1778,1.5817,56.8245,56.0,62.155
20160105154500,5.93,67.0315,15.0,15.0,20.1026,26.5441,1.5536,56.8245,56.0,62.155
20160105160000,0.0,67.0315,15.0,15.0,20.2111,26.5441,1.5576,56.8245,56.0,62.155
20160105161500,0.0,67.0315,15.0,15.0,20.3221,26.5441,1.5656,54.7003,56.0,62.155
20160105163000,39.98,67.0315,15.0,15.0,20.4316,26.5441,1.5656,55.3123,56.0,62.155
20160105164500,26.61,67.0315,15.0,15.0,20.3221,26.5441,1.5576,56.7345,56.0,62.155
20160105170000,1.985,67.0315,15.0,15.0,20.2675,26.5441,1.5656,56.7345,56.0,62.155
20160105171500,17.01,66.2934,15.0,15.0,20.0485,26.5441,1.5656,56.7345,56.0,62.155
20160105173000,17.01,66.2934,15.0,15.0,19.9362,26.5441,1.5656,56.7345,56.0,62.155
20160105174500,17.01,65.1953,15.0,15.0,19.7705,27.2154,1.4131,55.8524,56.0,62.155
20160105180000,17.01,65.1953,15.0,15.0,19.5311,28.7718,1.4211,55.8524,56.0,62.155
20160105181500,0.0,64.2952,15.0,15.0,19.2501,29.9315,1.4131,55.8524,56.0,62.155
20160105183000,0.0,64.2952,15.0,15.0,19.1615,30.4198,1.4171,55.8524,56.0,62.155
20160105184500,0.0,64.2952,15.0,15.0,19.027,30.4198,1.4211,55.8524,56.0,64.415
20160105190000,0.0,64.2952,15.0,15.0,18.714,27.3375,1.4251,55.8524,56.0,64.415
20160105191500,0.0,64.2952,15.0,15.0,18.5977,25.8422,1.4171,55.8524,56.0,64.415
20160105193000,0.0,64.2952,15.0,15.0,18.3068,25.0487,1.4131,55.8524,56.0,64.415
20160105194500,0.0,64.2952,15.0,15.0,18.2768,25.0487,1.4171,55.8524,56.0,64.415
20160105200000,11.08,64.2952,15.0,15.0,18.2449,25.537,1.4532,56.6085,56.0,65.175
20160105201500,39.405,64.2952,15.0,15.0,18.1266,26.2694,1.4291,56.6085,56.0,67.735
20160105203000,41.84,64.2952,15.0,15.0,18.0082,28.3141,1.5616,56.6085,56.0,66.65
20160105204500,41.84,64.2952,15.0,15.0,18.032,29.077,1.5817,55.8524,56.0,65.055
20160105210000,0.0,64.2952,15.0,15.0,17.9127,28.6803,1.5937,55.8524,56.0,63.54
20160105211500,0.0,64.2952,15.0,15.0,17.7934,28.6803,1.5817,55.8524,56.0,63.54
20160105213000,0.0,64.2952,15.0,15.0,17.5548,28.6803,1.4251,55.1503,56.0,62.23
20160105214500,0.0,64.2952,15.0,15.0,17.6337,28.6803,1.4693,55.9604,56.0,62.23
20160105220000,0.0,65.2853,15.0,15.0,17.7127,28.6803,1.5857,55.9604,56.0,62.23
20160105221500,0.0,65.2853,15.0,15.0,17.7127,28.3446,1.5937,55.9604,56.0,62.23
20160105223000,0.0,65.2853,15.0,15.0,17.7127,28.3446,1.5576,55.9604,56.0,62.23
20160105224500,0.0,65.2853,15.0,15.0,17.7305,28.3446,1.5656,55.9604,56.0,62.23
20160105230000,0.0,65.2853,15.0,15.0,17.809,28.3446,1.5656,55.9604,56.0,62.23
20160105231500,0.0,65.2853,15.0,15.0,17.809,27.9479,1.4934,55.9604,56.0,62.23
20160105233000,5.3,66.0234,15.0,15.0,17.8875,27.9479,1.4452,55.9604,56.0,62.23
20160105234500,5.3,66.0234,15.0,15.0,17.8875,27.9479,1.4211,55.9604,56.0,62.23
20160106000000,20.345,66.0234,15.0,15.0,17.9496,27.3375,1.4211,55.9604,56.0,62.23
20160106001500,21.06,66.0234,15.0,15.0,18.0738,27.3375,1.4251,55.9604,56.0,62.23
20160106003000,21.06,65.1053,15.0,15.0,18.4465,27.3375,1.4211,55.9604,56.0,62.23
20160106004500,21.06,65.1053,15.0,15.0,18.5087,27.3375,1.4211,55.9604,56.0,63.04
20160106010000,18.075,65.1053,15.0,15.0,18.5087,27.3375,1.4572,55.9604,56.0,63.04
20160106011500,0.0,65.1053,15.0,15.0,18.4253,28.7413,1.4532,54.4482,56.0,60.265
20160106013000,0.0,65.1053,15.0,15.0,18.4253,29.1075,1.4733,55.0243,56.0,58.285
20160106014500,0.0,65.1053,15.0,15.0,18.3636,29.1075,1.4211,55.0243,56.0,58.285
20160106020000,0.0,65.1053,15.0,15.0,18.2404,29.1075,1.4051,55.0243,56.0,59.84
20160106021500,0.0,65.1053,15.0,15.0,18.1981,29.1075,1.4251,55.0243,56.0,60.78
20160106023000,0.0,65.1053,15.0,15.0,18.0738,28.8024,1.4291,55.0243,56.0,60.78
20160106024500,0.0,65.1053,15.0,15.0,17.9496,28.8024,1.4211,56.1764,56.0,61.785
20160106030000,0.0,65.1053,15.0,15.0,17.8875,28.8024,1.4291,55.3483,56.0,61.785
20160106031500,3.865,65.1053,15.0,15.0,17.8875,28.8024,1.4251,56.5005,56.0,63.26
20160106033000,0.41,65.1053,15.0,15.0,17.7632,28.8024,1.4211,55.5644,56.0,63.26
20160106034500,14.29,65.1053,15.0,15.0,17.8407,29.4127,1.389,56.6085,56.0,65.09
20160106040000,0.0,65.1053,15.0,15.0,17.8407,28.6193,1.5295,55.3483,56.0,65.09
20160106041500,35.405,65.1053,15.0,15.0,17.9659,28.6193,1.5857,56.9865,56.0,65.09
20160106044500,36.16,63.9172,15.0,15.0,18.0286,29.1381,1.5175,54.8983,56.0,61.92
20160106050000,0.0,63.9172,15.0,15.0,18.1538,29.1381,1.397,52.018,56.0,61.92
20160106051500,0.0,63.0171,15.0,15.0,18.1538,28.7413,1.4091,53.0621,56.0,61.92
20160106053000,0.0,63.0171,15.0,15.0,18.279,28.7413,1.4492,54.3762,56.0,64.545
20160106054500,0.0,63.8272,15.0,15.0,18.279,29.1075,1.5737,55.7984,56.0,62.505
20160106060000,0.0,63.8272,15.0,15.0,18.5294,29.5043,1.5817,54.8623,56.0,62.505
20160106061500,0.0,64.6553,15.0,15.0,18.5294,29.5043,1.5737,55.5644,56.0,61.47
20160106063000,0.0,64.6553,15.0,15.0,18.5921,29.8399,1.4974,55.5644,56.0,61.47
20160106064500,0.0,64.6553,15.0,15.0,18.7173,29.8399,1.4492,55.5644,56.0,61.47
20160106070000,0.0,64.6553,15.0,15.0,18.7173,29.8399,1.4171,55.5644,56.0,61.47
20160106071500,0.0,64.0072,15.0,15.0,18.7173,29.8399,1.4091,55.5644,56.0,62.475
20160106073000,0.0,64.0072,15.0,15.0,18.8017,30.1756,1.4291,55.5644,56.0,62.475
20160106074500,0.0,64.0072,15.0,15.0,18.8017,30.1756,1.4291,55.5644,56.0,62.475
20160106080000,0.0,64.8353,15.0,15.0,18.8017,30.1756,1.4211,55.5644,56.0,62.475
20160106081500,6.955,64.8353,15.0,15.0,18.9279,30.1756,1.4452,56.7885,56.0,63.48
20160106083000,3.055,64.8353,15.0,15.0,19.1404,30.6639,1.4412,54.7003,56.0,63.48
20160106084500,28.045,66.2034,15.0,15.0,19.2676,30.6639,1.4131,56.6625,56.0,63.48
20160106090000,9.62,66.2034,15.0,15.0,19.7128,35.1195,1.4332,56.6625,56.0,63.48
20160106091500,0.445,67.0315,15.0,15.0,20.0308,31.4574,1.4613,56.6625,56.0,63.48
20160106093000,2.455,67.0315,15.0,15.0,20.7304,31.4574,1.4613,56.6625,56.0,63.48
20160106094500,18.525,67.7516,15.0,15.0,21.0484,33.3495,1.4613,57.3105,56.0,63.48
20160106100000,49.49,67.7516,15.0,15.0,21.7676,32.3119,1.4773,57.3105,56.0,63.48
20160106101500,15.915,67.7516,15.0,15.0,22.0831,32.3119,1.4974,53.8362,56.0,63.48
20160106103000,6.925,68.7597,15.0,15.0,22.6618,32.9833,1.4653,57.0225,56.0,63.48
20160106104500,50.04,68.7597,15.0,15.0,23.1,33.441,1.4894,57.0225,56.0,63.48
20160106110000,0.495,68.7597,15.0,15.0,23.7887,33.441,1.5054,56.0864,56.0,63.48
20160106111500,34.115,69.8578,15.0,15.0,24.0948,34.0819,1.5054,54.2142,56.0,63.48
20160106113000,14.33,69.8578,15.0,15.0,24.7607,34.6617,1.4853,57.6706,56.0,63.48
20160106114500,1.31,69.8578,15.0,15.0,24.9287,35.3636,1.4813,53.2241,56.0,63.48
20160106120000,47.265,69.8578,15.0,15.0,25.717,35.7298,1.4291,58.7687,56.0,63.48
20160106121500,0.83,70.6859,15.0,15.0,25.8737,36.2791,1.4291,56.4104,56.0,64.61
20160106123000,21.095,70.6859,15.0,15.0,26.1143,36.2791,1.4613,53.1341,56.0,65.745
20160106124500,52.875,70.6859,15.0,15.0,26.2948,37.1641,1.4452,58.8767,56.0,65.745
20160106130000,18.52,70.6859,15.0,15.0,26.801,37.7135,1.4613,57.7066,56.0,65.745
20160106131500,5.625,70.6859,15.0,15.0,27.0396,38.1712,1.4934,55.3123,56.0,65.745
20160106133000,43.985,70.6859,15.0,15.0,27.3702,38.1712,1.4974,54.5743,56.0,65.745
20160106134500,12.015,71.4239,15.0,15.0,27.382,38.5985,1.4974,56.5365,56.0,65.745
