PropertyTimestampInNumber,CoolOutputPercent,OutdoorAirDamperMinPositionActive,OutdoorAirDamperOutput,OutdoorAirEnthalpyReference,SpaceRelativeHumidityActive,SpaceTemp,SupplyAirPress,SupplyAirPressSetpoint,SupplyAirTemp,SupplyAirTempSetpoint,SupplyFanSpeedOutput
20160403221500,12.35,15.0,15.0,23.5442,40.6126,69.2457,1.6379,1.7,56.6625,55.0,78.8
20160403223000,5.145,15.0,15.0,23.4685,40.6126,69.2457,1.6178,1.7,53.1341,55.0,78.8
20160403224500,5.145,15.0,15.0,23.3098,40.6126,69.2457,1.6419,1.7,55.1503,55.0,78.8
20160403230000,13.195,15.0,15.0,23.3222,40.6126,69.2457,1.6259,1.7,56.5365,55.0,78.8
20160403231500,0.595,15.0,15.0,23.1462,40.6126,69.2457,1.6218,1.7,53.2601,55.0,78.8
20160403233000,1.465,15.0,15.0,23.0368,40.6126,69.2457,1.6379,1.7,53.2601,55.0,78.8
20160403234500,1.8,15.0,15.0,23.0368,40.6126,69.2457,1.6299,1.7,53.8362,55.0,78.8
20160404000000,10.635,15.0,15.0,23.0469,40.6126,69.2457,1.6339,1.7,54.9883,55.0,78.8
20160404001500,5.99,15.0,15.0,22.867,41.1314,69.2457,1.6379,1.7,54.9883,55.0,78.8
20160404003000,1.4,15.0,15.0,22.867,41.1314,69.2457,1.6379,1.7,53.3861,55.0,78.8
20160404004500,12.235,15.0,15.0,22.3213,41.1314,69.2457,1.6299,1.7,56.0144,55.0,78.8
20160404010000,7.36,15.0,15.0,22.1932,41.6197,69.2457,1.6339,1.7,56.0144,55.0,78.8
20160404011500,10.295,15.0,15.0,21.9995,41.6197,69.2457,1.6339,1.7,54.5023,55.0,78.8
20160404013000,11.195,15.0,15.0,21.863,41.6197,69.2457,1.6299,1.7,55.8524,55.0,78.8
20160404014500,1.235,15.0,15.0,21.9104,41.6197,69.2457,1.6259,1.7,54.9523,55.0,78.8
20160404020000,9.435,15.0,15.0,21.7852,41.6197,69.2457,1.6259,1.7,56.3744,55.0,78.8
20160404021500,7.4,15.0,15.0,21.66,41.6197,69.2457,1.6259,1.7,56.3744,55.0,78.8
20160404023000,12.675,15.0,15.0,21.4095,41.6197,69.2457,1.6339,1.7,56.3744,55.0,78.8
20160404024500,0.0,15.0,15.0,21.3258,42.169,69.2457,1.6299,1.7,53.3861,55.0,78.8
20160404030000,6.47,15.0,15.0,21.0484,42.169,69.2457,1.6259,1.7,55.7264,55.0,78.8
20160404031500,4.69,15.0,15.0,20.9572,42.169,69.2457,1.6259,1.7,55.7264,55.0,78.8
20160404033000,3.93,15.0,15.0,20.9277,42.169,69.2457,1.6259,1.7,55.7264,55.0,78.8
20160404034500,1.275,15.0,15.0,20.9277,42.169,69.2457,1.6339,1.7,54.5023,55.0,78.8
20160404040000,1.03,15.0,15.0,20.7986,42.169,69.2457,1.6299,1.7,54.5023,55.0,78.8
20160404041500,0.905,15.0,15.0,20.6694,42.169,69.2457,1.6339,1.7,53.8722,55.0,78.8
20160404043000,1.03,15.0,15.0,20.701,42.169,69.2457,1.6299,1.7,54.5023,55.0,78.8
20160404044500,0.0,15.0,15.0,20.535,42.169,69.2457,1.6419,1.7,53.7102,55.0,78.8
20160404050000,0.13,15.0,15.0,20.535,42.6878,69.2457,1.6379,1.7,53.7102,55.0,78.8
20160404051500,0.0,15.0,15.0,20.4038,42.6878,69.2457,1.6419,1.7,53.7102,55.0,78.8
20160404053000,0.0,15.0,15.0,20.2071,42.6878,69.2457,1.6379,1.7,53.7102,55.0,78.8
20160404054500,0.275,15.0,15.0,20.076,42.6878,69.2457,1.6459,1.7,53.1341,55.0,78.8
20160404060000,0.0,15.0,15.0,19.9026,42.6878,69.2457,1.6379,1.7,53.1341,55.0,78.8
20160404061500,1.565,15.0,15.0,19.9026,42.6878,69.2457,1.6419,1.7,54.0882,55.0,78.8
20160404063000,1.26,15.0,15.0,19.8583,42.6878,69.2457,1.6299,1.7,54.9883,55.0,78.8
20160404064500,0.85,15.0,15.0,19.7704,43.1456,69.2457,1.6419,1.7,54.9883,55.0,78.8
20160404070000,0.0,15.0,15.0,19.617,43.1456,69.2457,1.6339,1.7,53.7102,55.0,78.8
20160404071500,11.12,15.0,15.0,19.5722,43.1456,69.2457,1.6259,1.7,55.7264,55.0,78.8
20160404073000,11.83,15.0,15.0,19.5255,43.1456,69.2457,1.6299,1.7,55.7264,55.0,78.8
20160404074500,2.985,15.0,15.0,19.5255,43.1456,69.2457,1.6259,1.7,54.3762,55.0,78.8
20160404080000,4.475,15.0,15.0,19.6586,43.1456,69.2457,1.6178,1.7,55.3483,55.0,78.8
20160404081500,4.065,15.0,15.0,19.9664,43.1456,69.2457,1.6259,1.7,54.7363,55.0,78.8
20160404083000,5.97,15.0,15.0,20.3939,43.6339,69.2457,1.6218,1.7,54.7363,55.0,78.8
20160404084500,5.97,15.0,15.0,21.3746,44.1527,69.2457,1.6218,1.7,55.4023,55.0,78.8
20160404090000,8.86,15.0,15.0,21.9913,44.1527,69.2457,1.6218,1.7,55.4023,55.0,78.8
20160404091500,5.725,15.0,15.0,23.0974,44.1527,69.2457,1.6138,1.7,55.4023,55.0,78.8
20160404093000,8.13,15.0,15.0,23.6167,44.1527,69.2457,1.6259,1.7,54.4122,55.0,78.8
20160404094500,12.76,15.0,15.0,24.3523,44.1527,69.2457,1.6178,1.7,55.8524,55.0,78.8
20160404100000,7.37,15.0,15.0,24.7726,44.6715,69.2457,1.6259,1.7,55.8524,55.0,78.8
20160404101500,8.755,15.0,15.0,25.1409,44.6715,69.2457,1.6218,1.7,55.2403,55.0,78.8
20160404103000,6.535,15.0,15.0,25.3584,44.6715,69.2457,1.6178,1.7,54.4482,55.0,78.8
20160404104500,6.775,15.0,15.0,25.3908,44.6715,69.2457,1.6178,1.7,54.4482,55.0,78.8
20160404110000,5.065,15.0,15.0,25.4201,44.6715,69.2457,1.6218,1.7,53.3501,55.0,78.8
20160404111500,2.58,15.0,15.0,25.5797,44.6715,69.2457,1.6218,1.7,52.6841,55.0,78.8
20160404113000,2.815,15.0,15.0,25.2065,44.6715,69.2457,1.6339,1.7,52.6841,55.0,78.8
20160404114500,17.36,15.0,15.0,25.2065,44.6715,69.2457,1.6339,1.7,56.8965,55.0,78.8
20160404120000,22.755,15.0,15.0,25.4325,44.6715,69.2457,1.6138,1.7,57.7606,55.0,78.8
20160404121500,19.7,15.0,15.0,25.8551,44.6715,69.2457,1.6178,1.7,56.6625,55.0,79.795
20160404123000,24.385,15.0,15.0,25.5668,44.6715,69.2457,1.6379,1.7,54.5023,55.0,79.795
20160404124500,15.905,15.0,15.0,25.5712,44.6715,69.2457,1.6379,1.7,54.5023,55.0,79.795
20160404130000,23.245,15.0,15.0,25.618,44.0611,69.2457,1.6379,1.7,54.5023,55.0,79.795
20160404131500,20.52,15.0,15.0,25.0901,44.0611,69.2457,1.6459,1.7,55.7984,55.0,79.795
20160404133000,22.475,15.0,15.0,25.3563,44.0611,69.2457,1.6419,1.7,55.7984,55.0,79.795
20160404134500,24.685,15.0,15.0,26.1502,44.0611,69.2457,1.6379,1.7,54.6103,55.0,79.795
20160404140000,22.42,15.0,15.0,26.0662,44.0611,69.2457,1.6299,1.7,55.5104,55.0,79.795
20160404141500,16.47,15.0,15.0,26.2881,44.0611,69.2457,1.6339,1.7,55.5104,55.0,79.795
20160404143000,22.97,15.0,15.0,26.3482,44.0611,69.2457,1.6299,1.7,54.5023,55.0,79.795
20160404144500,14.89,15.0,15.0,26.2361,44.0611,69.2457,1.6339,1.7,55.2403,55.0,79.795
20160404150000,23.37,15.0,15.0,26.408,44.0611,69.2457,1.6339,1.7,54.6643,55.0,79.795
20160404151500,19.14,15.0,15.0,28.1356,44.0611,69.2457,1.6339,1.7,54.6643,55.0,79.795
20160404153000,22.45,15.0,15.0,27.7026,44.5189,69.2457,1.6339,1.7,55.3483,55.0,79.795
20160404154500,15.42,15.0,15.0,27.7026,44.5189,69.2457,1.6339,1.7,54.6103,55.0,79.795
20160404160000,24.47,15.0,15.0,27.7923,44.5189,69.2457,1.6339,1.7,55.4743,55.0,79.795
20160404161500,21.055,15.0,15.0,27.2266,44.5189,69.2457,1.6259,1.7,55.4743,55.0,79.795
20160404163000,16.365,15.0,15.0,27.2266,44.5189,69.2457,1.662,1.7,55.4743,55.0,79.795
20160404164500,23.45,15.0,15.0,26.9223,44.5189,69.2457,1.678,1.7,54.4482,55.0,79.795
20160404170000,16.745,15.0,15.0,27.5328,44.5189,69.2457,1.662,1.7,55.6904,55.0,79.795
20160404171500,20.525,15.0,15.0,27.0939,44.5189,69.2457,1.67,1.7,55.6904,55.0,79.795
20160404173000,18.235,15.0,15.0,26.0628,43.878,69.2457,1.674,1.7,54.0522,55.0,79.795
20160404174500,17.19,15.0,15.0,26.0264,43.878,69.2457,1.674,1.7,54.8623,55.0,79.795
20160404180000,23.4,15.0,15.0,26.5324,43.878,69.2457,1.67,1.7,54.8623,55.0,79.795
20160404181500,18.135,15.0,15.0,26.9848,43.878,69.2457,1.67,1.7,54.8623,55.0,79.795
20160404183000,16.855,15.0,15.0,28.4187,45.0987,69.2457,1.662,1.7,54.8623,55.0,79.795
20160404184500,22.69,15.0,15.0,28.8789,43.5728,69.2457,1.662,1.7,54.8623,55.0,79.795
20160404190000,17.0,15.0,15.0,29.1735,43.5728,69.2457,1.662,1.7,54.8623,55.0,79.795
20160404191500,23.99,15.0,15.0,28.8185,43.5728,69.2457,1.6499,1.7,54.8623,55.0,79.795
20160404193000,17.54,15.0,15.0,28.8276,44.0916,69.2457,1.658,1.7,54.8623,55.0,79.795
20160404194500,23.58,15.0,15.0,28.6443,44.0916,69.2457,1.654,1.7,54.8623,55.0,79.795
20160404200000,23.58,15.0,15.0,28.6051,44.0916,69.2457,1.654,1.7,54.8623,55.0,79.795
20160404201500,20.76,15.0,15.0,28.4548,44.5494,69.2457,1.6459,1.7,54.8623,55.0,79.795
20160404203000,22.58,15.0,15.0,28.42,44.5494,69.2457,1.6459,1.7,54.8623,55.0,79.795
20160404204500,18.855,15.0,15.0,28.426,44.5494,69.2457,1.6259,1.7,54.8623,55.0,79.795
20160404210000,18.855,15.0,15.0,28.2546,45.2208,69.2457,1.6419,1.7,55.4383,55.0,79.795
20160404211500,23.56,15.0,15.0,28.0742,45.2208,69.2457,1.6339,1.7,55.4383,55.0,79.795
20160404213000,17.555,15.0,15.0,27.994,45.709,69.2457,1.6339,1.7,55.4383,55.0,79.795
20160404214500,19.41,15.0,15.0,27.8586,45.709,69.2457,1.6299,1.7,55.4383,55.0,79.795
20160404220000,22.995,15.0,15.0,27.8173,45.709,69.2457,1.6339,1.7,55.4383,55.0,79.795
20160404221500,18.25,15.0,15.0,27.695,46.2889,69.2457,1.6339,1.7,54.7003,55.0,79.795
20160404223000,23.53,15.0,15.0,27.9506,46.2889,69.2457,1.6339,1.7,54.7003,55.0,79.795
20160404224500,25.125,15.0,15.0,27.9837,46.2889,69.2457,1.6299,1.7,54.7003,55.0,79.795
20160404230000,16.68,15.0,15.0,28.0148,46.2889,69.2457,1.6379,1.7,54.7003,55.0,79.795
20160404231500,24.255,15.0,15.0,27.8886,46.2889,69.2457,1.6339,1.7,54.7003,55.0,79.795
20160404233000,20.885,15.0,15.0,27.5731,46.9908,69.2457,1.6339,1.7,54.7003,55.0,79.795
20160404234500,16.41,15.0,15.0,27.2809,46.9908,69.2457,1.6259,1.7,54.7003,55.0,79.795
20160405000000,23.545,15.0,15.0,27.6444,46.9908,69.2457,1.6218,1.7,54.7003,55.0,79.795
20160405001500,24.85,15.0,15.0,27.6444,46.9908,69.2457,1.6218,1.7,54.7003,55.0,79.795
20160405003000,17.62,15.0,15.0,27.6444,46.9908,69.2457,1.6259,1.7,54.7003,55.0,79.795
20160405004500,22.93,15.0,15.0,27.5798,47.6317,69.2457,1.6259,1.7,54.7003,55.0,79.795
20160405010000,22.93,15.0,15.0,26.7531,47.6317,69.2457,1.6259,1.7,54.7003,55.0,79.795
20160405011500,22.93,15.0,15.0,26.4362,47.6317,69.2457,1.6339,1.7,54.7003,55.0,79.795
20160405013000,22.93,15.0,15.0,25.9813,47.6317,69.2457,1.6339,1.7,54.7003,55.0,79.795
20160405014500,22.93,15.0,15.0,25.8482,47.6317,69.2457,1.6339,1.7,54.7003,55.0,79.795
20160405020000,17.975,15.0,15.0,25.5838,47.6317,69.2457,1.6419,1.7,54.7003,55.0,79.795
20160405021500,17.975,15.0,15.0,25.5182,47.6317,69.2457,1.6339,1.7,55.3483,55.0,79.795
20160405023000,19.285,15.0,15.0,25.3857,48.3946,69.2457,1.6339,1.7,55.3483,55.0,79.795
20160405024500,18.52,15.0,15.0,25.3823,48.3946,69.2457,1.6379,1.7,54.5023,55.0,79.795
20160405030000,18.52,15.0,15.0,25.2492,48.3946,69.2457,1.6379,1.7,55.0603,55.0,79.795
20160405031500,17.75,15.0,15.0,25.1827,48.3946,69.2457,1.6419,1.7,54.5023,55.0,79.795
20160405033000,17.75,15.0,15.0,24.7911,48.8829,69.2457,1.6379,1.7,54.5023,55.0,79.795
20160405034500,17.75,15.0,15.0,24.7833,48.8829,69.2457,1.6419,1.7,54.5023,55.0,79.795
20160405040000,15.325,15.0,15.0,24.338,48.8829,69.2457,1.6419,1.7,54.5023,55.0,79.795
20160405041500,15.325,15.0,15.0,24.3175,48.8829,69.2457,1.6379,1.7,55.2403,55.0,79.795
20160405043000,15.325,15.0,15.0,24.4383,48.8829,69.2457,1.6459,1.7,55.2403,55.0,79.795
20160405044500,15.325,15.0,15.0,24.3042,48.8829,69.2457,1.6379,1.7,55.2403,55.0,79.795
20160405050000,15.325,15.0,15.0,23.9847,49.4322,69.2457,1.6459,1.7,55.2403,55.0,79.795
20160405051500,15.325,15.0,15.0,23.8516,49.4322,69.2457,1.6459,1.7,55.2403,55.0,79.795
20160405053000,15.325,15.0,15.0,23.8349,49.4322,69.2457,1.6499,1.7,54.5383,55.0,79.795
20160405054500,15.325,15.0,15.0,23.7008,49.4322,69.2457,1.6419,1.7,54.5383,55.0,79.795
20160405060000,11.035,15.0,15.0,23.5667,49.4322,69.2457,1.6499,1.7,54.5383,55.0,79.795
20160405061500,7.735,15.0,15.0,23.3857,49.4322,69.2457,1.6499,1.7,55.2763,55.0,79.795
20160405063000,7.735,15.0,15.0,23.1195,49.4322,69.2457,1.654,1.7,55.2763,55.0,79.795
20160405064500,6.415,15.0,15.0,22.9864,49.4322,69.2457,1.6459,1.7,55.2763,55.0,79.795
20160405070000,6.415,15.0,15.0,23.2084,49.951,69.2457,1.6459,1.7,55.2763,55.0,79.795
20160405071500,6.415,15.0,15.0,23.3194,49.951,69.2457,1.6459,1.7,55.2763,55.0,79.795
20160405073000,12.97,15.0,15.0,23.3194,49.951,69.2457,1.6499,1.7,54.7003,55.0,79.795
20160405074500,12.97,15.0,15.0,23.3194,49.951,69.2457,1.6419,1.7,54.7003,55.0,79.795
20160405080000,14.28,15.0,15.0,23.8175,49.951,69.2457,1.6419,1.7,54.7003,55.0,79.795
20160405081500,14.28,15.0,15.0,24.1626,51.66,69.2457,1.6379,1.7,55.3483,55.0,79.795
20160405083000,16.245,15.0,15.0,24.9036,50.2867,69.2457,1.6299,1.7,55.3483,55.0,79.795
20160405084500,17.405,15.0,15.0,24.9036,50.2867,69.2457,1.6178,1.7,55.3483,55.0,79.795
20160405090000,15.495,15.0,15.0,27.3025,50.2867,69.2457,1.6218,1.7,54.6643,55.0,79.795
20160405091500,15.495,15.0,15.0,28.0943,50.836,69.2457,1.6138,1.7,54.6643,55.0,79.795
20160405093000,15.495,15.0,15.0,29.2434,50.836,69.2457,1.6058,1.7,54.6643,55.0,79.795
20160405094500,15.495,15.0,15.0,29.5848,50.836,69.2457,1.6299,1.7,54.6643,55.0,81.115
20160405100000,15.495,15.0,15.0,29.601,50.836,69.2457,1.6259,1.7,54.6643,55.0,81.115
20160405101500,15.495,15.0,15.0,29.7146,50.836,69.2457,1.6299,1.7,54.6643,55.0,81.115
20160405103000,15.495,15.0,15.0,29.9694,50.836,69.2457,1.6379,1.7,54.6643,55.0,81.115
20160405104500,11.5,15.0,15.0,29.9694,50.836,69.2457,1.6419,1.7,54.6643,55.0,81.115
20160405110000,11.5,15.0,15.0,30.1403,50.836,69.2457,1.654,1.7,55.3123,55.0,81.115
20160405111500,13.175,15.0,15.0,30.1403,50.836,69.2457,1.654,1.7,55.3123,55.0,81.115
20160405113000,13.175,15.0,15.0,30.1416,50.836,69.2457,1.654,1.7,55.3123,55.0,81.115
20160405114500,18.25,15.0,15.0,30.4847,51.3548,69.2457,1.654,1.7,55.3123,55.0,81.115
20160405120000,19.415,15.0,15.0,30.2616,51.3548,69.2457,1.6499,1.7,55.3123,55.0,81.115
20160405121500,16.56,15.0,15.0,30.2616,51.3548,69.2457,1.6499,1.7,54.6643,55.0,81.115
20160405123000,13.885,15.0,15.0,30.4606,51.3548,69.2457,1.6499,1.7,54.6643,55.0,81.115
20160405124500,13.885,15.0,15.0,30.4713,51.3548,69.2457,1.6499,1.7,54.6643,55.0,81.115
20160405130000,13.885,15.0,15.0,31.1171,51.3548,69.2457,1.6499,1.7,54.6643,55.0,81.115
20160405131500,13.885,15.0,15.0,31.3833,51.3548,69.2457,1.6459,1.7,54.6643,55.0,81.115
20160405133000,13.885,15.0,15.0,31.3683,51.3548,69.2457,1.658,1.7,54.6643,55.0,81.115
20160405134500,17.665,15.0,15.0,31.8525,51.3548,69.2457,1.6499,1.7,55.5104,55.0,81.115
20160405140000,17.665,15.0,15.0,32.3417,51.3548,69.2457,1.658,1.7,55.5104,55.0,81.115
20160405141500,17.665,15.0,15.0,32.3417,51.9651,69.2457,1.6499,1.7,54.7363,55.0,81.115
20160405143000,17.665,15.0,15.0,32.9274,51.9651,69.2457,1.6499,1.7,54.7363,55.0,81.115
20160405144500,16.345,15.0,15.0,32.9274,51.9651,69.2457,1.6459,1.7,54.7363,55.0,81.115
20160405150000,11.5,15.0,15.0,32.442,51.9651,69.2457,1.6499,1.7,54.7363,55.0,81.115
20160405151500,11.5,15.0,15.0,32.6748,51.9651,69.2457,1.6499,1.7,54.7363,55.0,81.115
20160405153000,11.5,15.0,15.0,32.3319,51.9651,69.2457,1.6459,1.7,54.7363,55.0,81.115
20160405154500,11.5,15.0,15.0,32.0957,51.9651,69.2457,1.6419,1.7,54.7363,55.0,81.115
20160405160000,11.5,15.0,15.0,31.8594,51.9651,69.2457,1.658,1.7,54.7363,55.0,81.115
20160405161500,11.5,15.0,15.0,31.6603,51.9651,69.2457,1.6499,1.7,54.7363,55.0,81.115
20160405163000,10.73,15.0,15.0,31.7598,51.9651,69.2457,1.662,1.7,54.7363,55.0,81.115
20160405164500,10.73,15.0,15.0,31.1917,51.9651,69.2457,1.662,1.7,54.7363,55.0,81.115
20160405170000,10.73,15.0,15.0,31.2781,51.9651,69.2457,1.662,1.7,54.7363,55.0,81.115
20160405171500,10.73,15.0,15.0,30.7159,51.9651,69.2457,1.67,1.7,54.7363,55.0,81.115
20160405173000,14.69,15.0,15.0,30.5227,51.9651,69.2457,1.678,1.7,54.7363,55.0,81.115
20160405174500,14.69,15.0,15.0,30.2928,51.9651,69.2457,1.678,1.7,54.7363,55.0,81.115
20160405180000,14.69,15.0,15.0,29.8264,51.9651,69.2457,1.674,1.7,54.7363,55.0,81.115
20160405181500,14.69,15.0,15.0,30.1845,51.9651,69.2457,1.674,1.7,54.7363,55.0,81.115
20160405183000,14.69,15.0,15.0,29.719,51.9651,69.2457,1.67,1.7,54.7363,55.0,81.115
20160405184500,14.69,15.0,15.0,29.4321,51.9651,69.2457,1.674,1.7,54.7363,55.0,81.115
20160405190000,14.69,15.0,15.0,29.2182,51.9651,69.2457,1.674,1.7,54.7363,55.0,81.115
20160405191500,14.69,15.0,15.0,29.1907,51.9651,69.2457,1.67,1.7,54.7363,55.0,81.115
20160405193000,14.69,15.0,15.0,29.2796,51.9651,69.2457,1.666,1.7,54.7363,55.0,81.115
20160405194500,14.69,15.0,15.0,29.338,51.9651,69.2457,1.658,1.7,55.3123,55.0,81.115
20160405200000,16.51,15.0,15.0,29.2677,53.3995,69.2457,1.6499,1.7,55.3123,55.0,81.115
20160405201500,16.51,15.0,15.0,29.7892,51.8125,69.2457,1.6459,1.7,55.3123,55.0,81.115
20160405203000,16.51,15.0,15.0,30.4479,51.8125,69.2457,1.6379,1.7,55.3123,55.0,81.115
20160405204500,16.51,15.0,15.0,30.3488,51.8125,69.2457,1.6339,1.7,55.3123,55.0,81.115
20160405210000,16.51,15.0,15.0,30.2544,51.8125,69.2457,1.6339,1.7,55.3123,55.0,81.115
20160405211500,16.51,15.0,15.0,30.2609,51.8125,69.2457,1.6299,1.7,55.3123,55.0,81.115
20160405213000,16.51,15.0,15.0,30.0831,51.8125,69.2457,1.6299,1.7,55.3123,55.0,81.115
20160405214500,16.51,15.0,15.0,30.1403,51.8125,69.2457,1.6259,1.7,55.3123,55.0,81.115
20160405220000,16.51,15.0,15.0,29.8875,51.8125,69.2457,1.6299,1.7,55.3123,55.0,81.115
20160405221500,16.51,15.0,15.0,29.3329,51.8125,69.2457,1.6339,1.7,55.3123,55.0,81.115
20160405223000,16.51,15.0,15.0,28.8983,51.8125,69.2457,1.6339,1.7,55.3123,55.0,81.115
20160405224500,16.51,15.0,15.0,28.648,51.8125,69.2457,1.6339,1.7,55.3123,55.0,81.115
20160405230000,16.51,15.0,15.0,28.6131,51.8125,69.2457,1.6299,1.7,54.7003,55.0,81.115
20160405231500,15.19,15.0,15.0,28.4839,51.8125,69.2457,1.6299,1.7,54.7003,55.0,81.115
20160405233000,9.575,15.0,15.0,27.9245,51.8125,69.2457,1.6339,1.7,55.4383,55.0,81.115
20160405234500,11.68,15.0,15.0,27.8787,51.8125,69.2457,1.6299,1.7,55.4383,55.0,81.115
20160406000000,11.68,15.0,15.0,27.8787,51.8125,69.2457,1.6299,1.7,55.4383,55.0,81.115
20160406001500,11.68,15.0,15.0,27.5991,51.8125,69.2457,1.6299,1.7,55.4383,55.0,81.115
20160406003000,11.68,15.0,15.0,27.4853,52.3619,69.2457,1.6339,1.7,55.4383,55.0,81.115
20160406004500,11.68,15.0,15.0,27.2086,52.3619,69.2457,1.6379,1.7,54.8263,55.0,81.115
20160406010000,11.68,15.0,15.0,27.0134,52.3619,69.2457,1.6419,1.7,54.8263,55.0,81.115
20160406011500,8.635,15.0,15.0,26.8833,52.3619,69.2457,1.7142,1.7,54.8263,55.0,83.73
20160406013000,14.07,15.0,15.0,26.6985,52.3619,69.2457,1.674,1.7,54.8263,55.0,81.385
20160406014500,9.005,15.0,15.0,26.7069,52.3619,69.2457,1.6861,1.7,54.8263,55.0,81.385
20160406020000,9.005,15.0,15.0,26.5803,52.3619,69.2457,1.6901,1.7,54.8263,55.0,81.385
20160406021500,7.685,15.0,15.0,26.4472,52.3619,69.2457,1.6901,1.7,54.8263,55.0,81.385
20160406023000,7.685,15.0,15.0,26.2445,52.3619,69.2457,1.6861,1.7,54.8263,55.0,81.385
20160406024500,7.685,15.0,15.0,26.1124,52.3619,69.2457,1.6941,1.7,54.8263,55.0,81.385
20160406030000,7.685,15.0,15.0,25.5838,52.3619,69.2457,1.6941,1.7,54.8263,55.0,81.385
20160406031500,7.685,15.0,15.0,25.6499,52.3619,69.2457,1.6941,1.7,54.8263,55.0,81.385
20160406033000,7.685,15.0,15.0,25.7793,52.3619,69.2457,1.6941,1.7,54.8263,55.0,81.385
20160406034500,7.685,15.0,15.0,25.7793,52.3619,69.2457,1.7021,1.7,54.8263,55.0,81.385
20160406040000,7.685,15.0,15.0,25.6452,52.3619,69.2457,1.6981,1.7,54.8263,55.0,81.385
20160406041500,7.685,15.0,15.0,25.3823,52.3619,69.2457,1.7021,1.7,54.8263,55.0,81.385
20160406043000,100.0,15.0,15.0,25.3099,52.3619,69.2457,1.678,1.7,62.9631,55.0,81.385
20160406044500,61.57,15.0,15.0,25.1758,53.0638,69.5518,1.7985,1.7,51.856,55.0,77.315
20160406050000,8.395,15.0,15.0,25.1671,53.0638,69.5518,1.7543,1.7,54.8623,55.0,77.315
20160406051500,8.11,15.0,15.0,25.1671,53.0638,69.5518,1.9069,1.7,54.8623,55.0,73.22
20160406053000,18.815,15.0,15.0,25.1671,53.0638,69.5518,1.6178,1.7,54.8623,55.0,80.43
20160406054500,9.805,15.0,15.0,25.0202,53.0638,69.5518,1.6178,1.7,54.8623,55.0,80.43
20160406060000,17.065,15.0,15.0,25.0202,53.0638,69.5518,1.6178,1.7,54.8623,55.0,80.43
20160406061500,17.7,15.0,15.0,25.0202,53.0638,69.5518,1.6299,1.7,54.2862,55.0,81.555
20160406063000,12.025,15.0,15.0,25.0202,53.0638,69.5518,1.658,1.7,55.1503,55.0,83.31
20160406064500,18.335,15.0,15.0,25.1436,53.0638,69.5518,1.6981,1.7,55.1503,55.0,85.64
20160406070000,12.105,15.0,15.0,25.1436,53.0638,69.5518,1.6981,1.7,55.1503,55.0,85.64
20160406071500,19.885,15.0,15.0,25.4049,53.0638,69.5518,1.6138,1.7,55.1503,55.0,85.64
20160406073000,13.36,15.0,15.0,25.543,53.0638,69.5518,1.654,1.7,55.1503,55.0,85.64
20160406074500,20.585,15.0,15.0,25.681,53.0638,69.5518,1.666,1.7,55.1503,55.0,85.64
20160406080000,16.1,15.0,15.0,25.8881,53.0638,69.5518,1.654,1.7,55.1503,55.0,85.64
20160406081500,13.425,15.0,15.0,26.1549,53.0638,69.5518,1.6499,1.7,55.1503,55.0,85.64
20160406083000,11.015,15.0,15.0,27.1879,53.0638,69.5518,1.6379,1.7,55.1503,55.0,85.64
20160406084500,18.87,15.0,15.0,27.677,53.0638,69.5518,1.6339,1.7,55.1503,55.0,85.64
20160406090000,18.87,15.0,15.0,28.457,53.0638,69.5518,1.6299,1.7,55.1503,55.0,85.64
20160406091500,18.87,15.0,15.0,28.8859,53.0638,69.5518,1.6259,1.7,55.1503,55.0,85.64
20160406093000,18.87,15.0,15.0,29.8867,53.0638,69.5518,1.6339,1.7,54.5743,55.0,85.64
20160406094500,17.0,15.0,15.0,30.2327,53.0638,69.5518,1.6299,1.7,54.5743,55.0,85.64
20160406100000,16.235,15.0,15.0,31.1141,53.0638,69.5518,1.6339,1.7,55.1863,55.0,85.64
20160406101500,22.705,15.0,15.0,31.1433,53.0638,69.5518,1.6339,1.7,54.5023,55.0,85.64
20160406103000,14.595,15.0,15.0,30.763,53.0638,69.5518,1.6419,1.7,54.5023,55.0,85.64
20160406104500,13.49,15.0,15.0,30.9059,53.0638,69.5518,1.6379,1.7,54.5023,55.0,85.64
20160406110000,12.17,15.0,15.0,30.3862,53.0638,69.5518,1.6499,1.7,54.5023,55.0,85.64
20160406111500,12.17,15.0,15.0,30.4448,53.0638,69.5518,1.662,1.7,54.5023,55.0,85.64
20160406113000,14.7,15.0,15.0,30.9767,53.0638,69.5518,1.6499,1.7,55.1863,55.0,85.64
20160406114500,20.005,15.0,15.0,30.0641,53.0638,69.5518,1.658,1.7,55.1863,55.0,85.64
20160406120000,12.73,15.0,15.0,30.5632,53.0638,69.5518,1.7061,1.7,55.1863,55.0,85.64
20160406121500,11.41,15.0,15.0,30.6397,53.0638,69.5518,1.7744,1.7,55.1863,55.0,83.505
20160406123000,19.95,15.0,15.0,30.8316,52.4229,69.5518,1.7824,1.7,55.1863,55.0,83.505
20160406124500,15.215,15.0,15.0,31.0234,52.4229,69.5518,1.7784,1.7,54.2862,55.0,83.505
20160406130000,12.74,15.0,15.0,30.8316,52.4229,69.5518,1.7824,1.7,55.0243,55.0,83.505
20160406131500,12.74,15.0,15.0,30.8316,52.4229,69.5518,1.7784,1.7,55.0243,55.0,83.505
