PropertyTimestampInNumber,CoolOutputPercent,MixedAirTemp,OutdoorAirDamperMinPositionActive,OutdoorAirEnthalpyReference,SupplyAirPress,SupplyAirPressSetpoint,SupplyAirTemp,SupplyAirTempSetpoint,SupplyFanSpeedOutput
20160819030000,34.005001,71.964005,15.0,39.53721,1.581694,1.5,56.446445,56.0,76.605003
20160819031500,34.005001,71.964005,15.0,39.53721,1.57768,1.5,56.446445,56.0,76.605003
20160819033000,37.654999,71.964005,15.0,39.39424,1.581694,1.5,56.446445,56.0,76.605003
20160819034500,37.654999,71.964005,15.0,39.39424,1.565636,1.5,56.446445,56.0,76.605003
20160819040000,49.825001,71.964005,15.0,39.322755,1.557607,1.5,56.446445,56.0,76.605003
20160819041500,49.825001,71.964005,15.0,39.322755,1.557607,1.5,56.446445,56.0,76.605003
20160819043000,49.825001,71.964005,15.0,39.179785,1.553593,1.5,56.446445,56.0,76.605003
20160819044500,49.825001,71.964005,15.0,39.179785,1.553593,1.5,55.852386,56.0,76.605003
20160819050000,49.825001,71.964005,15.0,39.036815,1.553593,1.5,55.852386,56.0,76.605003
20160819051500,49.825001,71.964005,15.0,39.250862,1.545564,1.5,55.852386,56.0,76.605003
20160819053000,49.825001,71.964005,15.0,38.893845,1.553593,1.5,55.852386,56.0,76.605003
20160819054500,49.825001,71.964005,15.0,38.893845,1.553593,1.5,55.852386,56.0,76.605003
20160819060000,45.66,71.964005,15.0,38.750875,1.549578,1.5,55.852386,56.0,76.605003
20160819061500,39.974998,71.964005,15.0,38.96295,1.553593,1.5,55.852386,56.0,76.605003
20160819063000,39.974998,71.964005,15.0,38.96295,1.549578,1.5,55.852386,56.0,76.605003
20160819064500,39.974998,71.964005,15.0,38.67939,1.553593,1.5,55.852386,56.0,76.605003
20160819070000,39.974998,71.964005,15.0,38.890972,1.549578,1.5,55.852386,56.0,76.605003
20160819071500,39.974998,71.964005,15.0,38.67939,1.545564,1.5,55.852386,56.0,76.605003
20160819073000,52.639999,71.964005,15.0,38.890972,1.397029,1.5,55.852386,56.0,77.440002
20160819074500,53.860001,73.17012,15.0,38.96295,1.421116,1.5,55.852386,56.0,77.440002
20160819080000,54.575001,73.17012,15.0,39.319967,1.421116,1.5,55.852386,56.0,77.440002
20160819081500,54.575001,73.998199,15.0,39.754793,1.42513,1.5,55.852386,56.0,77.440002
20160819083000,56.009998,73.998199,15.0,39.972206,1.485347,1.5,55.852386,56.0,77.440002
20160819084500,56.009998,74.808289,15.0,40.84638,1.557607,1.5,55.852386,56.0,77.440002
20160819090000,56.009998,74.808289,15.0,41.284164,1.525492,1.5,55.852386,56.0,77.440002
20160819091500,56.009998,75.726379,15.0,41.71151,1.565636,1.5,55.852386,56.0,77.440002
20160819093000,56.009998,75.726379,15.0,41.84207,1.537535,1.5,55.852386,56.0,77.440002
20160819094500,58.154999,75.726379,15.0,42.53958,1.533521,1.5,55.852386,56.0,77.440002
20160819100000,58.154999,76.64447,15.0,42.656336,1.533521,1.5,55.852386,56.0,77.440002
20160819101500,58.154999,75.636368,15.0,43.085076,1.529506,1.5,55.852386,56.0,77.440002
20160819103000,58.154999,75.636368,15.0,42.164798,1.517463,1.5,55.852386,56.0,77.440002
20160819104500,58.154999,77.472549,15.0,42.457555,1.497391,1.5,55.852386,56.0,77.440002
20160819110000,58.154999,77.472549,15.0,41.648202,1.505419,1.5,55.852386,56.0,77.440002
20160819111500,58.154999,77.472549,15.0,42.107185,1.485347,1.5,55.852386,56.0,77.440002
20160819113000,60.165001,78.300629,15.0,42.760002,1.481333,1.5,55.852386,56.0,77.440002
20160819114500,60.165001,78.300629,15.0,41.519104,1.481333,1.5,55.852386,56.0,77.440002
20160819120000,60.165001,77.292526,15.0,41.77152,1.437174,1.5,55.852386,56.0,77.440002
20160819121500,60.165001,77.292526,15.0,42.08704,1.433159,1.5,55.852386,56.0,77.440002
20160819123000,61.595001,78.678665,15.0,41.632902,1.429145,1.5,55.852386,56.0,77.440002
20160819124500,61.595001,78.678665,15.0,42.071179,1.501405,1.5,55.852386,56.0,77.440002
20160819130000,61.595001,78.678665,15.0,42.528768,1.501405,1.5,55.852386,56.0,77.440002
20160819131500,62.310001,80.154816,15.0,41.150816,1.505419,1.5,56.50045,56.0,77.440002
20160819133000,62.310001,80.154816,15.0,41.816536,1.501405,1.5,56.50045,56.0,77.440002
20160819134500,66.07,80.154816,15.0,41.847017,1.421116,1.5,55.798382,56.0,80.485001
20160819140000,64.205002,80.154816,15.0,41.812422,1.42513,1.5,55.798382,56.0,80.485001
20160819141500,47.189999,80.154816,15.0,41.415965,1.421116,1.5,55.798382,56.0,80.485001
20160819143000,47.189999,80.154816,15.0,41.296659,1.413087,1.5,55.798382,56.0,80.485001
20160819144500,47.189999,80.154816,15.0,41.415965,1.413087,1.5,55.798382,56.0,80.485001
20160819150000,47.189999,80.154816,15.0,42.24446,1.417102,1.5,55.798382,56.0,80.485001
20160819151500,47.189999,80.154816,15.0,41.71423,1.405058,1.5,56.410442,56.0,80.485001
20160819153000,47.904999,80.154816,15.0,41.67224,1.421116,1.5,56.410442,56.0,80.485001
20160819154500,47.904999,80.154816,15.0,41.227384,1.437174,1.5,56.410442,56.0,80.485001
20160819160000,47.904999,80.154816,15.0,41.274304,1.469289,1.5,56.410442,56.0,80.485001
20160819161500,47.904999,80.154816,15.0,41.274304,1.497391,1.5,56.410442,56.0,80.485001
20160819163000,47.904999,80.154816,15.0,41.274304,1.505419,1.5,56.410442,56.0,80.485001
20160819164500,47.904999,79.326736,15.0,41.725739,1.505419,1.5,55.690369,56.0,80.485001
20160819170000,47.904999,79.326736,15.0,41.816536,1.513448,1.5,55.690369,56.0,80.485001
20160819171500,47.904999,79.326736,15.0,41.84275,1.525492,1.5,55.690369,56.0,80.485001
20160819173000,45.970001,79.326736,15.0,41.7195,1.525492,1.5,55.690369,56.0,80.485001
20160819174500,44.775002,78.300629,15.0,41.678666,1.573665,1.5,55.690369,56.0,80.485001
20160819180000,42.310001,78.300629,15.0,41.820735,1.569651,1.5,55.690369,56.0,80.485001
20160819181500,41.424999,78.300629,15.0,41.897728,1.573665,1.5,55.690369,56.0,79.464996
20160819183000,41.424999,78.300629,15.0,42.03536,1.597752,1.5,55.690369,56.0,79.464996
20160819184500,39.145,77.472549,15.0,41.908166,1.581694,1.5,55.690369,56.0,79.464996
20160819190000,39.145,77.472549,15.0,42.04284,1.593737,1.5,55.690369,56.0,78.510002
20160819191500,39.145,76.64447,15.0,41.723461,1.569651,1.5,55.690369,56.0,78.510002
20160819193000,38.115002,76.64447,15.0,41.52536,1.581694,1.5,55.690369,56.0,78.510002
20160819194500,38.115002,76.64447,15.0,41.320357,1.573665,1.5,55.690369,56.0,78.510002
20160819200000,38.115002,76.64447,15.0,41.306638,1.573665,1.5,55.690369,56.0,78.510002
20160819201500,38.115002,75.834381,15.0,41.08931,1.57768,1.5,55.690369,56.0,78.510002
20160819203000,38.115002,75.834381,15.0,40.9562,1.573665,1.5,55.690369,56.0,78.510002
20160819204500,36.939999,75.834381,15.0,40.86508,1.581694,1.5,55.690369,56.0,78.510002
20160819210000,36.939999,75.834381,15.0,40.730984,1.593737,1.5,55.690369,56.0,78.510002
20160819211500,36.939999,75.834381,15.0,40.701489,1.573665,1.5,55.690369,56.0,78.510002
20160819213000,36.939999,75.006302,15.0,40.736084,1.565636,1.5,55.690369,56.0,78.510002
20160819214500,36.939999,75.006302,15.0,40.836248,1.585708,1.5,55.690369,56.0,78.510002
20160819220000,36.939999,75.006302,15.0,40.699194,1.573665,1.5,55.690369,56.0,77.425003
20160819221500,35.220001,75.006302,15.0,40.93444,1.57768,1.5,55.690369,56.0,77.425003
20160819223000,35.220001,75.006302,15.0,40.7964,1.565636,1.5,55.690369,56.0,77.425003
20160819224500,34.334999,75.006302,15.0,40.72738,1.573665,1.5,55.690369,56.0,77.425003
20160819230000,34.334999,75.006302,15.0,40.72738,1.565636,1.5,55.690369,56.0,77.425003
20160819231500,34.334999,75.006302,15.0,40.683095,1.569651,1.5,55.690369,56.0,77.425003
20160819233000,34.334999,75.006302,15.0,40.774878,1.565636,1.5,55.690369,56.0,77.425003
20160819234500,34.334999,75.006302,15.0,40.774878,1.573665,1.5,55.690369,56.0,77.425003
20160820000000,34.334999,74.178223,15.0,40.405043,1.569651,1.5,55.690369,56.0,77.425003
20160820001500,34.334999,74.178223,15.0,40.33553,1.57768,1.5,55.690369,56.0,77.425003
20160820003000,34.334999,74.178223,15.0,40.196504,1.57768,1.5,55.690369,56.0,77.425003
20160820004500,34.334999,74.178223,15.0,40.057478,1.569651,1.5,55.690369,56.0,77.425003
20160820010000,32.615002,74.178223,15.0,39.918452,1.573665,1.5,56.338436,56.0,77.425003
20160820011500,51.290001,74.178223,15.0,40.004812,1.384986,1.5,58.444645,56.0,76.059998
20160820013000,36.040001,74.178223,15.0,40.004812,1.42513,1.5,55.636368,56.0,74.230003
20160820014500,36.040001,74.178223,15.0,40.004812,1.445203,1.5,55.636368,56.0,74.230003
20160820020000,31.674999,72.972099,15.0,40.004812,1.465275,1.5,55.636368,56.0,74.230003
20160820021500,31.674999,72.972099,15.0,39.779426,1.481333,1.5,55.636368,56.0,74.230003
20160820023000,31.674999,72.972099,15.0,39.709913,1.489362,1.5,55.636368,56.0,74.230003
20160820024500,31.674999,72.972099,15.0,39.794794,1.485347,1.5,55.636368,56.0,74.230003
20160820030000,31.674999,72.972099,15.0,39.654782,1.489362,1.5,55.636368,56.0,74.230003
20160820031500,31.674999,72.972099,15.0,39.51477,1.489362,1.5,55.636368,56.0,74.230003
20160820033000,31.674999,72.972099,15.0,39.51477,1.497391,1.5,55.636368,56.0,74.230003
20160820034500,48.91,72.972099,15.0,39.525208,1.489362,1.5,55.636368,56.0,74.230003
20160820040000,48.91,72.972099,15.0,39.38421,1.493376,1.5,55.636368,56.0,74.230003
20160820041500,48.91,72.972099,15.0,39.243212,1.497391,1.5,55.636368,56.0,74.230003
20160820043000,48.91,72.972099,15.0,39.461696,1.481333,1.5,55.636368,56.0,74.230003
20160820044500,48.91,72.972099,15.0,39.461696,1.477318,1.5,55.636368,56.0,74.230003
20160820050000,48.91,72.972099,15.0,39.461696,1.473304,1.5,55.636368,56.0,74.230003
20160820051500,48.91,72.972099,15.0,39.60368,1.465275,1.5,55.636368,56.0,74.230003
20160820053000,48.91,72.972099,15.0,39.102214,1.469289,1.5,55.636368,56.0,74.230003
20160820054500,48.91,72.972099,15.0,38.961216,1.461261,1.5,55.636368,56.0,74.230003
20160820060000,48.91,72.972099,15.0,38.890717,1.465275,1.5,55.636368,56.0,74.230003
20160820061500,48.91,72.972099,15.0,38.822768,1.473304,1.5,55.636368,56.0,74.230003
20160820063000,48.91,72.972099,15.0,38.822768,1.465275,1.5,55.636368,56.0,74.230003
20160820064500,48.91,72.162018,15.0,38.680784,1.461261,1.5,55.636368,56.0,74.230003
20160820070000,48.91,72.162018,15.0,38.893845,1.461261,1.5,55.636368,56.0,74.230003
20160820071500,48.240002,72.162018,15.0,38.893845,1.457246,1.5,55.636368,56.0,74.230003
20160820073000,48.240002,72.162018,15.0,38.893845,1.453232,1.5,56.248428,56.0,74.230003
20160820074500,48.240002,72.162018,15.0,39.179785,1.457246,1.5,56.248428,56.0,74.230003
20160820080000,49.669998,73.620163,15.0,39.322755,1.453232,1.5,56.248428,56.0,74.230003
20160820081500,51.389999,73.620163,15.0,39.754708,1.457246,1.5,56.248428,56.0,74.230003
20160820083000,51.389999,74.718277,15.0,40.04262,1.457246,1.5,56.248428,56.0,74.230003
20160820084500,51.389999,74.718277,15.0,40.690422,1.457246,1.5,56.248428,56.0,74.230003
20160820090000,52.605,75.726379,15.0,41.050312,1.449217,1.5,56.248428,56.0,74.230003
20160820091500,53.32,75.726379,15.0,41.48218,1.445203,1.5,56.248428,56.0,74.230003
20160820093000,41.605,75.726379,15.0,41.610275,1.453232,1.5,55.600361,56.0,74.230003
20160820094500,39.740002,76.64447,15.0,41.894974,1.453232,1.5,55.600361,56.0,74.230003
20160820100000,34.744999,76.64447,15.0,42.525028,1.449217,1.5,55.600361,56.0,74.230003
20160820101500,34.744999,77.580559,15.0,41.937848,1.453232,1.5,56.374439,56.0,74.230003
20160820103000,34.744999,77.580559,15.0,41.451495,1.453232,1.5,56.374439,56.0,74.230003
20160820104500,44.695,77.580559,15.0,41.785664,1.453232,1.5,56.374439,56.0,74.230003
20160820110000,45.41,77.580559,15.0,41.723461,1.453232,1.5,56.374439,56.0,74.230003
20160820111500,54.355,77.580559,15.0,41.780972,1.457246,1.5,56.374439,56.0,74.230003
20160820113000,54.355,77.580559,15.0,41.382458,1.449217,1.5,55.690369,56.0,74.230003
20160820114500,54.355,78.678665,15.0,41.897728,1.445203,1.5,55.690369,56.0,74.230003
20160820120000,54.355,77.67057,15.0,41.820735,1.449217,1.5,55.690369,56.0,74.230003
20160820121500,54.355,78.768677,15.0,41.802902,1.429145,1.5,55.690369,56.0,74.230003
20160820123000,54.355,78.768677,15.0,42.113492,1.429145,1.5,55.690369,56.0,74.230003
20160820124500,54.355,78.768677,15.0,41.966,1.429145,1.5,55.690369,56.0,74.230003
20160820130000,54.355,78.768677,15.0,42.08925,1.429145,1.5,55.690369,56.0,74.230003
20160820131500,54.355,78.768677,15.0,42.122196,1.429145,1.5,55.690369,56.0,74.230003
20160820133000,54.355,78.768677,15.0,41.69213,1.421116,1.5,56.284431,56.0,74.230003
20160820134500,54.355,78.768677,15.0,41.4356,1.413087,1.5,56.284431,56.0,74.230003
20160820140000,54.355,78.768677,15.0,42.113152,1.413087,1.5,56.284431,56.0,74.230003
20160820141500,54.355,78.768677,15.0,42.072148,1.413087,1.5,56.284431,56.0,74.230003
20160820143000,54.355,78.768677,15.0,41.90888,1.413087,1.5,55.690369,56.0,74.230003
20160820144500,53.325001,78.768677,15.0,41.802307,1.413087,1.5,55.690369,56.0,74.230003
20160820150000,50.264999,77.940598,15.0,42.20468,1.405058,1.5,55.690369,56.0,74.230003
20160820151500,43.169998,78.768677,15.0,42.20468,1.429145,1.5,55.690369,56.0,74.230003
20160820153000,43.169998,78.768677,15.0,42.08636,1.42513,1.5,55.690369,56.0,74.230003
20160820154500,43.169998,78.768677,15.0,42.534174,1.417102,1.5,56.248428,56.0,74.230003
20160820160000,43.169998,78.768677,15.0,42.474028,1.429145,1.5,56.248428,56.0,74.230003
20160820161500,43.169998,78.768677,15.0,42.353736,1.421116,1.5,56.248428,56.0,74.230003
20160820163000,43.169998,78.768677,15.0,42.488988,1.413087,1.5,56.248428,56.0,74.230003
20160820164500,43.169998,78.768677,15.0,40.90316,1.421116,1.5,56.248428,56.0,75.294998
20160820170000,43.169998,78.768677,15.0,41.543822,1.421116,1.5,56.248428,56.0,75.294998
20160820171500,36.974998,78.768677,15.0,41.84275,1.421116,1.5,55.510353,56.0,75.294998
20160820173000,36.974998,78.768677,15.0,41.7195,1.42513,1.5,55.510353,56.0,75.294998
20160820174500,36.974998,78.768677,15.0,41.927138,1.437174,1.5,55.510353,56.0,75.294998
20160820180000,36.974998,78.768677,15.0,41.802902,1.441188,1.5,55.510353,56.0,75.294998
20160820181500,36.974998,77.850586,15.0,42.213248,1.445203,1.5,55.510353,56.0,75.294998
20160820183000,36.974998,77.850586,15.0,42.08704,1.449217,1.5,55.510353,56.0,75.294998
20160820184500,36.305,77.850586,15.0,41.632902,1.441188,1.5,55.510353,56.0,75.294998
20160820190000,36.305,77.850586,15.0,41.632902,1.445203,1.5,56.122414,56.0,75.294998
20160820191500,36.305,77.850586,15.0,41.897728,1.441188,1.5,56.122414,56.0,75.294998
20160820193000,36.305,76.75248,15.0,41.77152,1.437174,1.5,56.122414,56.0,75.294998
20160820194500,36.305,76.75248,15.0,41.780972,1.42513,1.5,56.122414,56.0,75.294998
20160820200000,36.305,76.75248,15.0,41.85057,1.417102,1.5,56.122414,56.0,75.294998
20160820201500,36.305,76.75248,15.0,41.594295,1.421116,1.5,56.122414,56.0,75.294998
20160820203000,36.305,75.834381,15.0,41.785664,1.417102,1.5,56.122414,56.0,75.294998
20160820204500,36.305,75.834381,15.0,41.517064,1.413087,1.5,56.122414,56.0,75.294998
20160820210000,34.75,75.834381,15.0,41.320357,1.413087,1.5,56.122414,56.0,75.294998
20160820211500,34.75,75.834381,15.0,41.35553,1.421116,1.5,56.122414,56.0,75.294998
20160820213000,34.75,75.834381,15.0,41.08931,1.42513,1.5,56.122414,56.0,75.294998
20160820214500,34.75,74.808289,15.0,40.86508,1.429145,1.5,56.122414,56.0,75.294998
20160820220000,34.75,74.808289,15.0,40.701489,1.441188,1.5,56.122414,56.0,75.294998
20160820221500,34.75,74.808289,15.0,40.600016,1.445203,1.5,56.122414,56.0,75.294998
20160820223000,34.75,74.808289,15.0,40.699194,1.453232,1.5,56.122414,56.0,75.294998
20160820224500,34.75,74.808289,15.0,40.56214,1.465275,1.5,56.122414,56.0,75.294998
20160820230000,32.884998,74.808289,15.0,40.356559,1.465275,1.5,56.122414,56.0,75.294998
20160820231500,32.884998,74.808289,15.0,40.4513,1.481333,1.5,56.122414,56.0,75.294998
20160820233000,32.884998,74.808289,15.0,40.544069,1.489362,1.5,56.122414,56.0,75.294998
20160820234500,32.884998,74.808289,15.0,40.405043,1.509434,1.5,56.122414,56.0,75.294998
20160821000000,32.884998,74.808289,15.0,40.405043,1.505419,1.5,56.122414,56.0,75.294998
20160821001500,32.884998,73.998199,15.0,40.33553,1.513448,1.5,56.122414,56.0,75.294998
20160821003000,32.884998,73.998199,15.0,40.33553,1.513448,1.5,56.122414,56.0,75.294998
20160821004500,32.884998,73.998199,15.0,40.33553,1.513448,1.5,56.122414,56.0,75.294998
20160821010000,32.884998,73.998199,15.0,40.196504,1.509434,1.5,56.122414,56.0,75.294998
20160821011500,32.884998,73.998199,15.0,40.196504,1.513448,1.5,56.122414,56.0,75.294998
20160821013000,32.884998,73.998199,15.0,40.057478,1.509434,1.5,56.122414,56.0,75.294998
20160821014500,32.884998,73.998199,15.0,39.918452,1.517463,1.5,56.122414,56.0,75.294998
20160821020000,50.450001,73.998199,15.0,39.918452,1.501405,1.5,56.122414,56.0,75.294998
20160821021500,35.474998,73.17012,15.0,39.794794,1.505419,1.5,55.402344,56.0,75.294998
20160821023000,50.34,73.17012,15.0,39.877703,1.493376,1.5,55.402344,56.0,75.294998
20160821024500,48.334999,73.17012,15.0,39.654782,1.493376,1.5,55.402344,56.0,75.294998
20160821030000,43.775002,73.17012,15.0,39.736705,1.501405,1.5,56.572456,56.0,75.294998
20160821031500,49.889999,73.17012,15.0,39.595707,1.501405,1.5,55.88839,56.0,75.294998
20160821033000,49.889999,73.17012,15.0,39.525208,1.505419,1.5,55.88839,56.0,75.294998
20160821034500,49.889999,73.17012,15.0,39.38421,1.497391,1.5,55.88839,56.0,75.294998
20160821040000,49.889999,73.17012,15.0,39.38421,1.501405,1.5,55.88839,56.0,75.294998
20160821041500,49.889999,73.17012,15.0,39.38421,1.505419,1.5,55.88839,56.0,75.294998
20160821043000,49.005001,73.17012,15.0,39.243212,1.517463,1.5,55.88839,56.0,75.294998
20160821044500,49.005001,73.17012,15.0,39.243212,1.525492,1.5,55.88839,56.0,75.294998
20160821050000,41.400002,73.17012,15.0,39.243212,1.521477,1.5,55.88839,56.0,75.294998
20160821051500,40.73,72.432045,15.0,39.177728,1.529506,1.5,55.88839,56.0,75.294998
20160821053000,31.004999,72.432045,15.0,39.177728,1.517463,1.5,55.88839,56.0,75.294998
20160821054500,31.004999,72.432045,15.0,39.106736,1.525492,1.5,55.88839,56.0,75.294998
20160821060000,31.004999,72.432045,15.0,39.106736,1.533521,1.5,55.88839,56.0,75.294998
20160821061500,31.004999,72.432045,15.0,39.106736,1.517463,1.5,55.88839,56.0,75.294998
20160821063000,32.435001,72.432045,15.0,38.890717,1.513448,1.5,55.88839,56.0,75.294998
20160821064500,50.145,72.432045,15.0,38.964752,1.513448,1.5,55.88839,56.0,75.294998
20160821070000,50.145,72.432045,15.0,38.822768,1.513448,1.5,55.88839,56.0,75.294998
20160821071500,50.145,72.432045,15.0,38.964752,1.513448,1.5,55.88839,56.0,75.294998
20160821073000,50.145,72.432045,15.0,38.964752,1.509434,1.5,55.88839,56.0,75.294998
20160821074500,50.145,73.620163,15.0,39.322755,1.513448,1.5,55.88839,56.0,75.294998
20160821080000,50.145,73.620163,15.0,39.39424,1.501405,1.5,55.88839,56.0,75.294998
20160821081500,52.224998,74.538254,15.0,40.258554,1.505419,1.5,55.88839,56.0,75.294998
20160821083000,53.439999,74.538254,15.0,40.546466,1.505419,1.5,55.88839,56.0,75.294998
20160821084500,53.439999,75.546356,15.0,40.96691,1.505419,1.5,55.88839,56.0,75.294998
20160821090000,55.16,75.546356,15.0,41.324335,1.505419,1.5,55.88839,56.0,75.294998
20160821091500,34.455002,75.546356,15.0,41.875424,1.509434,1.5,55.88839,56.0,75.294998
20160821093000,53.895,75.546356,15.0,42.063172,1.509434,1.5,55.88839,56.0,75.294998
20160821094500,53.895,76.554459,15.0,42.03876,1.505419,1.5,55.88839,56.0,75.294998
20160821100000,53.895,76.554459,15.0,42.1768,1.509434,1.5,55.88839,56.0,75.294998
20160821101500,53.895,76.554459,15.0,41.688305,1.501405,1.5,55.88839,56.0,75.294998
20160821103000,55.830002,77.940598,15.0,42.02108,1.497391,1.5,55.88839,56.0,75.294998
20160821104500,55.830002,77.940598,15.0,42.238323,1.505419,1.5,55.88839,56.0,75.294998
20160821110000,55.830002,77.940598,15.0,41.981793,1.497391,1.5,55.88839,56.0,75.294998
20160821111500,40.060001,77.940598,15.0,42.04284,1.489362,1.5,55.88839,56.0,75.294998
20160821113000,37.07,77.940598,15.0,41.908166,1.481333,1.5,55.88839,56.0,75.294998
20160821114500,37.07,77.940598,15.0,41.678666,1.493376,1.5,55.88839,56.0,75.294998
20160821120000,37.07,77.940598,15.0,40.850086,1.485347,1.5,55.88839,56.0,75.294998
20160821121500,37.07,79.416748,15.0,40.60736,1.489362,1.5,55.88839,56.0,75.294998
20160821123000,37.07,79.416748,15.0,41.812422,1.493376,1.5,55.88839,56.0,75.294998
