OutdoorAirEnthalpyReference,SpaceRelativeHumidityActive,SpaceTemp,SupplyAirPress,SupplyAirTemp,SupplyAirTempSetpoint,SupplyFanSpeedOutput
,29.3212,69.5518,1.7824,57.3465,57.0,79.055
,29.3212,69.5518,1.7744,57.3465,57.0,79.055
,29.3212,69.5518,1.7864,57.9586,57.0,79.055
15.6159,29.3212,69.5518,1.7543,57.9586,57.0,79.055
15.2778,29.3212,69.5518,1.7543,57.9586,57.0,79.055
15.2236,29.3212,69.5518,1.7664,57.9586,57.0,79.055
15.0502,29.3212,69.5518,1.7664,57.2205,57.0,79.055
14.9272,29.3212,70.2718,1.7543,56.2844,57.0,79.055
14.802,29.3212,70.2718,1.7704,56.2844,57.0,79.055
14.8573,29.3212,70.2718,1.7623,58.2826,57.0,79.055
14.5952,29.3212,70.2718,1.7503,56.2124,57.0,79.055
14.3345,29.3212,70.2718,1.7503,57.9586,57.0,79.055
14.0689,29.3212,70.2718,1.7623,55.7984,57.0,79.055
13.7347,29.3212,70.2718,1.7784,57.4365,57.0,79.055
13.7347,29.3212,70.2718,1.7904,57.4365,57.0,79.055
13.5439,29.3212,70.2718,1.7583,57.4365,57.0,79.055
13.5869,29.3212,70.2718,1.7623,57.4365,57.0,79.055
13.3305,29.3212,70.2718,1.7623,56.1224,57.0,79.055
13.1623,29.3212,70.2718,1.7543,57.2745,57.0,79.055
12.6255,29.3212,70.2718,1.7503,56.5365,57.0,79.055
12.6255,29.6263,70.2718,1.7664,57.2205,57.0,79.055
12.6611,29.6263,70.2718,1.7904,57.2205,57.0,79.055
12.3382,29.6263,70.2718,1.7664,57.2205,57.0,79.055
12.2733,29.6263,70.2718,1.7543,57.2205,57.0,79.055
12.1422,29.6263,70.2718,1.7623,57.2205,57.0,79.055
12.1422,29.6263,70.2718,1.7744,57.2205,57.0,79.055
12.011,29.6263,70.2718,1.7704,57.2205,57.0,78.06
,29.6263,70.2718,1.7784,57.2205,57.0,78.06
,29.6263,70.2718,1.7583,57.2205,57.0,78.06
,29.6263,70.2718,1.7904,56.5725,57.0,78.06
,29.6263,70.2718,1.7623,56.5725,57.0,78.06
,29.6263,70.2718,1.7784,56.5725,57.0,78.06
,29.6263,70.2718,1.7744,56.5725,57.0,77.065
,29.6263,70.2718,1.7704,56.5725,57.0,77.065
,29.6263,70.2718,1.7664,56.5725,57.0,77.065
,29.6263,70.2718,1.7623,56.5725,57.0,77.065
,29.6263,70.2718,1.7784,56.5725,57.0,77.065
,29.6263,70.2718,1.7824,56.5725,57.0,77.065
,29.6263,70.2718,1.7824,54.7903,57.0,77.065
,29.6263,70.2718,1.7744,54.7903,57.0,77.065
,29.6263,70.2718,1.7623,54.7903,57.0,77.065
,29.6263,70.2718,1.7704,55.3483,57.0,77.065
,29.6263,70.2718,1.7623,55.3483,57.0,77.065
,29.6263,70.2718,1.7583,55.3483,57.0,77.065
,29.6263,70.2718,1.6138,55.3483,57.0,77.065
,29.6263,70.2718,1.666,55.3483,57.0,78.015
,29.6263,70.2718,1.654,56.0144,57.0,79.545
,29.6263,70.2718,1.6178,56.0144,57.0,79.545
,29.6263,70.2718,1.6218,56.0144,57.0,79.545
,29.6263,70.2718,1.6339,56.7885,57.0,84.115
,29.6263,70.2718,1.6419,56.7885,57.0,84.115
,29.6263,70.2718,1.6379,56.7885,57.0,84.115
,29.6263,69.5518,1.6339,57.7606,57.0,84.115
,29.6263,69.5518,1.6821,55.8524,57.0,84.115
,29.9315,69.5518,1.7945,55.8524,57.0,81.255
,29.9315,69.5518,1.7222,56.9865,57.0,81.255
,30.2672,69.5518,1.7503,56.1224,57.0,81.255
,30.2672,69.5518,1.7102,57.9046,57.0,81.255
,30.5724,69.5518,1.7182,56.2844,57.0,81.255
,30.5724,69.5518,1.7222,57.0585,57.0,81.255
,30.5724,69.5518,1.7543,57.0585,57.0,81.255
,30.5724,69.5518,1.6901,57.0585,57.0,81.255
,31.0301,69.5518,1.674,57.0585,57.0,81.255
,31.0301,69.5518,1.666,57.0585,57.0,81.255
,31.0301,69.5518,1.67,57.0585,57.0,81.255
,31.0301,69.5518,1.666,57.0585,57.0,81.255
,31.0301,69.5518,1.658,57.0585,57.0,81.255
23.0289,31.0301,69.5518,1.6379,57.0585,57.0,81.255
23.0289,31.4574,69.5518,1.6499,57.0585,57.0,81.255
23.0289,31.8236,69.5518,1.666,57.0585,57.0,81.255
23.0289,31.8236,69.5518,1.67,57.0585,57.0,81.255
23.0771,31.8236,69.5518,1.6981,57.0585,57.0,81.255
,32.1593,69.5518,1.7102,57.0585,57.0,81.255
23.6992,32.1593,69.5518,1.7182,57.0585,57.0,81.255
24.3337,32.556,69.5518,1.7302,57.0585,57.0,81.255
24.5067,32.556,69.5518,1.7543,57.0585,57.0,81.255
24.8803,33.1053,70.2718,1.7664,57.0585,57.0,81.255
,33.1053,70.2718,1.7704,57.0585,57.0,81.255
25.075,33.4715,70.2718,1.7744,57.0585,57.0,81.255
25.2451,33.8072,70.2718,1.7784,57.0585,57.0,81.255
25.2451,33.8072,70.2718,1.7623,57.6346,57.0,81.255
25.3199,33.8072,70.2718,1.7664,57.6346,57.0,81.255
25.168,34.3565,70.2718,1.7864,56.8245,57.0,81.255
25.2075,34.3565,70.2718,1.7784,56.8245,57.0,81.255
24.8894,34.9059,70.2718,1.7784,56.8245,57.0,81.255
24.7348,34.9059,70.2718,1.7784,56.8245,57.0,81.255
24.48,34.9059,70.2718,1.7784,56.8245,57.0,81.255
24.449,35.3026,70.2718,1.7824,56.8245,57.0,81.255
23.9497,35.3026,70.2718,1.7824,56.8245,57.0,81.255
23.717,35.3026,70.2718,1.7824,56.8245,57.0,80.325
23.7329,35.3026,70.2718,1.7623,56.8245,57.0,80.325
23.6742,35.3026,70.2718,1.7664,56.8245,57.0,80.325
23.451,35.7603,70.2718,1.7704,56.8245,57.0,80.325
23.1462,35.7603,70.2718,1.7864,56.8245,57.0,80.325
23.0368,36.2181,70.2718,1.7864,57.4365,57.0,80.325
22.9185,36.2181,70.2718,1.7784,56.6085,57.0,80.325
22.8639,36.2181,70.2718,1.7583,57.2745,57.0,80.325
22.6253,36.2181,70.2718,1.7503,57.2745,57.0,80.325
22.4454,36.5843,70.2718,1.7423,57.2745,57.0,80.325
22.2048,36.5843,70.2718,1.7583,57.2745,57.0,80.325
,36.5843,70.2718,1.7543,57.2745,57.0,80.325
,37.0116,70.2718,1.7463,57.2745,57.0,80.325
,37.0116,70.2718,1.7543,57.2745,57.0,80.325
,37.0116,70.2718,1.7664,57.2745,57.0,80.325
21.973,37.0116,70.2718,1.7583,57.2745,57.0,80.325
22.02,37.4388,70.2718,1.7583,57.2745,57.0,80.325
21.7676,37.4388,70.2718,1.7623,57.2745,57.0,80.325
21.7479,37.4388,70.2718,1.7543,57.2745,57.0,80.325
21.7263,37.4388,70.2718,1.7623,57.2745,57.0,80.325
21.7263,37.9881,70.2718,1.7623,57.2745,57.0,80.325
21.6381,37.9881,70.2718,1.7623,57.2745,57.0,80.325
21.509,37.9881,70.2718,1.7583,57.2745,57.0,80.325
21.3518,38.4459,70.2718,1.7664,57.2745,57.0,80.325
21.3518,38.4459,70.2718,1.7664,57.2745,57.0,80.325
21.3874,38.4459,70.2718,1.7623,57.2745,57.0,80.325
21.2562,38.8731,70.2718,1.7664,57.2745,57.0,80.325
20.994,38.8731,70.2718,1.7623,57.2745,57.0,80.325
20.8628,38.8731,70.2718,1.7664,57.2745,57.0,80.325
20.8935,39.3614,70.2718,1.7623,57.2745,57.0,80.325
21.0563,39.3614,70.2718,1.7623,57.2745,57.0,80.325
21.0563,39.3614,70.2718,1.7664,57.2745,57.0,80.325
20.9897,39.3614,70.2718,1.6218,56.4464,57.0,76.965
21.1821,39.7887,70.2718,1.6178,57.6706,57.0,76.965
21.2497,40.2769,70.2718,1.6259,56.7885,57.0,76.965
21.3848,40.9483,69.4437,1.6259,56.7885,57.0,76.965
21.4825,41.6502,69.4437,1.6419,55.9244,57.0,76.965
21.4825,40.1243,69.4437,1.6339,57.7066,57.0,76.965
21.3464,40.1243,69.4437,1.6259,57.7066,57.0,76.965
21.2784,40.8873,69.4437,1.6178,57.1125,57.0,76.965
21.2784,40.8873,69.4437,1.6178,57.1125,57.0,76.965
21.2784,40.8873,69.4437,1.6178,57.1125,57.0,76.965
21.2375,41.4366,69.4437,1.6218,57.1125,57.0,76.965
21.1947,41.4366,69.4437,1.6178,56.0504,57.0,76.965
21.0567,41.4366,69.4437,1.6218,56.7885,57.0,76.965
20.8264,41.4366,69.4437,1.6138,56.7885,57.0,76.965
20.6208,41.9859,69.4437,1.6178,56.7885,57.0,76.965
20.4837,41.9859,69.4437,1.6098,56.7885,57.0,76.965
20.2096,41.9859,69.4437,1.6178,57.5986,57.0,76.965
20.3158,42.4132,69.4437,1.6098,57.5986,57.0,76.965
20.3853,42.4132,69.4437,1.6379,56.9865,57.0,78.145
20.5243,42.4132,70.1998,1.6098,56.9865,57.0,78.145
20.5243,42.4132,70.1998,1.6299,56.0144,57.0,83.325
20.4731,42.4132,70.1998,1.7503,56.9865,57.0,83.325
20.4731,42.9014,70.1998,1.678,56.9865,57.0,83.325
20.3853,51.0496,70.1998,1.6299,56.9865,57.0,86.575
20.3158,43.0235,70.1998,1.6379,56.9865,57.0,86.575
20.4031,43.0235,70.1998,1.6339,56.9865,57.0,86.575
20.4731,43.0235,70.1998,1.6299,56.9865,57.0,86.575
22.043,43.0235,70.1998,1.6419,56.9865,57.0,86.575
21.2877,43.0235,70.1998,1.6499,56.9865,57.0,86.575
22.0234,43.5423,70.1998,1.6419,56.9865,57.0,86.575
22.3093,43.5423,70.1998,1.6259,56.9865,57.0,86.575
23.1998,44.3052,70.1998,1.6901,56.9865,57.0,86.575
23.8112,44.3052,70.1998,1.658,56.9865,57.0,86.575
24.8258,44.3052,70.1998,1.67,56.9865,57.0,86.575
25.1432,44.3052,70.1998,1.6218,56.9865,57.0,86.575
26.5827,44.3052,70.1998,1.6218,56.9865,57.0,86.575
27.0988,44.3052,70.1998,1.6339,56.9865,57.0,86.575
27.8232,44.8546,70.1998,1.6459,56.9865,57.0,86.575
28.0217,44.8546,70.1998,1.6178,56.9865,57.0,86.575
28.0818,44.8546,70.1998,1.678,56.9865,57.0,86.575
28.3539,44.8546,70.1998,1.674,56.9865,57.0,86.575
28.5282,44.8546,70.1998,1.654,56.9865,57.0,86.575
28.5104,45.9227,70.1998,1.6941,56.9865,57.0,86.575
29.3999,45.9227,70.1998,1.7262,56.9865,57.0,86.575
29.8119,45.9227,70.1998,1.7383,56.9865,57.0,86.575
30.2672,45.9227,70.1998,1.7623,56.9865,57.0,86.575
30.3569,46.9603,69.4798,1.7784,59.4888,57.0,86.575
30.3189,46.9603,69.4798,1.7583,57.3465,57.0,86.575
30.6217,46.9603,69.4798,1.7543,57.3465,57.0,86.575
30.5651,46.9603,69.4798,1.7543,57.3465,57.0,86.575
30.8107,46.9603,69.4798,1.7824,57.3465,57.0,86.575
30.7501,46.9603,69.4798,1.7704,57.3465,57.0,86.575
30.4448,46.9603,69.4798,1.7543,57.3465,57.0,86.575
29.6582,46.9603,69.4798,1.7142,57.3465,57.0,84.905
29.5409,47.7232,69.4798,1.7222,57.3465,57.0,84.905
29.6628,47.7232,69.4798,1.7623,57.3465,57.0,84.905
29.6628,47.7232,69.4798,1.7503,57.3465,57.0,83.845
29.3649,48.3946,69.4798,1.7543,57.3465,57.0,83.845
29.3649,48.3946,69.4798,1.7664,57.3465,57.0,83.845
29.6047,48.3946,69.4798,1.7704,57.3465,57.0,83.845
29.3064,48.3946,69.4798,1.7623,56.6985,57.0,83.845
29.5178,48.3946,69.4798,1.7623,57.3825,57.0,83.845
29.3793,48.3946,69.4798,1.7824,56.4464,57.0,83.845
29.1608,48.3946,69.4798,1.7784,56.4464,57.0,82.69
28.936,48.9134,69.4798,1.7744,57.1125,57.0,82.69
29.0852,48.9134,69.4798,1.7623,57.1125,57.0,82.69
28.8209,48.9134,69.4798,1.7784,57.1125,57.0,82.69
28.6435,49.5848,69.4798,1.7784,57.1125,57.0,82.69
28.5104,49.5848,69.4798,1.7623,57.1125,57.0,81.695
28.5282,49.5848,69.4798,1.7864,57.1125,57.0,81.695
28.4766,49.5848,69.4798,1.7784,57.1125,57.0,81.695
28.3415,49.5848,69.4798,1.7864,57.1125,57.0,81.695
28.3539,49.5848,69.4798,1.7824,57.1125,57.0,81.695
28.0818,50.2867,69.4798,1.7824,57.1125,57.0,81.695
28.0137,50.2867,69.4798,1.7824,57.1125,57.0,81.695
28.1588,50.2867,69.4798,1.7744,57.1125,57.0,81.695
28.0217,50.2867,69.4798,1.7704,57.1125,57.0,81.695
27.8846,50.2867,69.4798,1.7784,57.1125,57.0,81.695
27.8846,50.8055,69.4798,1.7704,57.1125,57.0,81.695
27.8897,50.8055,69.4798,1.7784,57.1125,57.0,81.695
27.7516,50.8055,69.4798,1.7784,57.1125,57.0,81.695
27.6826,50.8055,69.4798,1.7784,57.1125,57.0,81.695
27.8232,50.8055,69.4798,1.7824,57.1125,57.0,81.695
27.5451,50.8055,69.4798,1.7784,57.1125,57.0,81.695
27.5437,50.8055,69.4798,1.7543,57.1125,57.0,80.7
27.5437,51.4463,69.4798,1.7623,57.1125,57.0,80.7
27.5437,51.4463,69.4798,1.7623,57.1125,57.0,80.7
27.4061,51.4463,69.4798,1.7664,57.1125,57.0,80.7
27.4061,51.4463,69.4798,1.7623,57.1125,57.0,80.7
27.4037,51.4463,69.4798,1.7784,57.1125,57.0,80.7
27.4037,51.4463,69.4798,1.7824,57.1125,57.0,80.7
27.1937,51.9957,69.4798,1.7864,57.1125,57.0,80.7
27.1937,51.9957,69.4798,1.7824,57.1125,57.0,80.7
27.0537,51.9957,69.4798,1.7864,57.1125,57.0,80.7
27.0537,51.9957,69.4798,1.7864,57.1125,57.0,80.7
26.6415,51.9957,69.4798,1.7824,57.1125,57.0,80.7
26.0736,51.9957,69.4798,1.7904,57.1125,57.0,80.7
26.0736,52.545,69.4798,1.7904,57.1125,57.0,80.7
26.2009,52.545,69.4798,1.7623,57.1125,57.0,80.7
26.2714,52.545,69.4798,1.7623,57.1125,57.0,80.7
26.2714,52.545,69.4798,1.7623,57.1125,57.0,80.7
26.2714,52.545,69.4798,1.7704,57.1125,57.0,80.7
,52.545,69.4798,1.7664,57.1125,57.0,80.7
,52.545,69.4798,1.7704,57.1125,57.0,80.7
26.2009,52.545,69.4798,1.7704,57.1125,57.0,80.7
26.0599,52.545,69.4798,1.7744,57.1125,57.0,80.7
25.7779,52.545,69.4798,1.7824,57.1125,57.0,80.7
25.7602,52.545,69.4798,1.7784,57.1125,57.0,80.7
25.8121,53.2164,69.4798,1.7704,57.1125,57.0,80.7
25.6691,53.2164,69.4798,1.7784,57.1125,57.0,80.7
25.6691,53.2164,69.4798,1.7904,57.1125,57.0,80.7
25.5262,53.2164,69.4798,1.7824,57.1125,57.0,80.7
25.3832,53.2164,69.4798,1.7824,57.1125,57.0,80.7
25.3832,53.2164,69.4798,1.7824,57.1125,57.0,80.7
25.2402,53.2164,69.4798,1.7904,57.1125,57.0,80.7
25.1687,53.2164,69.4798,1.7784,57.1125,57.0,80.7
25.1687,53.7962,69.4798,1.7021,57.1125,57.0,80.7
25.1687,53.7962,69.4798,1.6861,57.1125,57.0,80.7
25.0258,53.7962,69.4798,1.6299,57.1125,57.0,80.7
25.0258,53.7962,69.4798,1.6299,57.1125,57.0,80.7
25.0258,53.7962,69.4798,1.6098,57.1125,57.0,80.7
25.0258,53.7962,69.4798,1.6098,57.1125,57.0,80.7
25.1687,54.4981,69.4798,1.6178,57.1125,57.0,80.7
25.2402,54.4981,69.4798,1.6018,57.1125,57.0,90.565
25.2402,54.4981,69.4798,1.6901,57.1125,57.0,83.465
25.647,54.4981,69.4798,1.67,57.1125,57.0,82.47
26.0578,54.4981,69.4798,1.662,57.1125,57.0,82.47
26.9103,54.4981,69.4798,1.7182,57.1125,57.0,82.47
27.494,54.4981,69.4798,1.6861,57.1125,57.0,82.47
28.3695,54.4981,69.4798,1.7021,57.1125,57.0,82.47
28.8073,55.139,69.4798,1.7102,57.1125,57.0,83.795
29.0291,55.139,69.4798,1.6941,57.1125,57.0,83.795
29.3914,55.139,69.4798,1.6821,57.1125,57.0,83.795
30.6314,55.139,69.4798,1.7222,56.5365,57.0,83.795
31.434,55.139,69.4798,1.674,57.7966,57.0,83.795
32.2915,55.139,69.4798,1.7463,58.5527,57.0,84.67
32.5842,55.139,69.4798,1.6941,56.4464,57.0,84.67
33.2044,55.139,69.4798,1.666,56.4464,57.0,84.67
33.4898,55.139,69.4798,1.7342,56.4464,57.0,84.67
33.4559,55.139,69.4798,1.7222,57.0585,57.0,84.67
33.586,55.139,69.4798,1.658,58.6427,57.0,84.67
33.7752,55.139,69.4798,1.654,55.9244,57.0,84.67
33.7678,55.139,69.4798,1.7383,56.8605,57.0,84.67
33.7439,55.139,69.4798,1.662,56.8605,57.0,83.715
33.8065,55.9324,69.4798,1.6901,56.8605,57.0,83.715
33.9317,55.9324,69.4798,1.6981,57.8326,57.0,83.715
34.0097,55.9324,69.4798,1.6861,55.6904,57.0,83.715
33.8949,55.9324,69.4798,1.6941,56.9505,57.0,83.715
34.0221,55.9324,69.4798,1.6259,56.9505,57.0,82.175
33.7439,55.9324,69.4798,1.67,56.9505,57.0,82.175
33.568,55.9324,69.4798,1.674,58.2286,57.0,82.175
34.7579,55.9324,69.4798,1.6861,55.9604,57.0,82.175
33.7152,55.9324,69.4798,1.6901,55.9604,57.0,82.175
33.3923,55.9324,69.4798,1.6901,56.9865,57.0,82.175
33.3258,55.9324,69.4798,1.7383,56.9865,57.0,82.175
33.6488,55.9324,69.4798,1.658,57.8326,57.0,82.175
33.7095,55.9324,69.4798,1.666,55.7264,57.0,82.175
33.6352,55.9324,69.4798,1.666,56.7885,57.0,82.175
33.6239,55.9324,69.4798,1.7021,56.7885,57.0,82.175
33.2044,55.9324,69.4798,1.7102,57.4365,57.0,82.175
33.1163,55.9324,69.4798,1.7102,57.4365,57.0,82.175
32.8186,55.9324,69.4798,1.6459,56.4464,57.0,82.175
32.7211,55.9324,69.4798,1.7182,56.4464,57.0,82.175
30.8293,55.9324,69.4798,1.6941,56.4464,57.0,82.175
29.8415,55.9324,69.4798,1.7021,56.4464,57.0,81.07
28.9811,55.9324,69.4798,1.7021,56.4464,57.0,81.07
28.925,55.9324,69.4798,1.7102,56.4464,57.0,81.07
28.8039,55.9324,69.4798,1.7503,57.3465,57.0,81.07
28.6638,55.9324,69.4798,1.7383,56.6985,57.0,81.07
28.1708,55.9324,68.7597,1.7664,57.4725,57.0,81.07
28.0317,55.9324,68.7597,1.7704,56.5005,57.0,80.14
28.1738,55.9324,68.7597,1.7463,56.5005,57.0,80.14
28.3138,55.9324,68.7597,1.7664,56.5005,57.0,80.14
28.1708,55.9324,68.7597,1.6339,56.5005,57.0,80.14
28.4538,55.9324,68.7597,1.7664,56.5005,57.0,80.14
27.8897,55.9324,68.7597,1.6981,56.5005,57.0,80.14
27.405,55.9324,68.7597,1.678,56.5005,57.0,80.14
26.3809,55.9324,68.7597,1.7061,56.5005,57.0,80.14
25.5111,55.9324,68.7597,1.678,57.2745,57.0,80.14
25.1563,55.9324,68.7597,1.7102,57.2745,57.0,79.275
24.9522,55.9324,68.7597,1.6901,56.5365,57.0,79.275
23.8162,55.9324,68.7597,1.6981,56.5365,57.0,79.275
23.6136,55.9324,68.7597,1.6459,56.5365,57.0,79.275
22.4939,55.9324,68.7597,1.658,56.5365,57.0,79.275
22.3979,55.9324,68.7597,1.654,55.6004,57.0,79.275
21.4212,55.9324,68.7597,1.6339,57.0225,57.0,79.275
20.6292,55.9324,68.7597,1.7021,57.0225,57.0,79.275
19.1759,55.9324,68.7597,1.6861,57.0225,57.0,79.275
18.4368,55.8409,68.7597,1.6821,55.6904,57.0,78.745
17.5123,55.8409,68.7597,1.7021,55.6904,57.0,78.745
17.3221,55.0474,68.7597,1.6941,56.6985,57.0,78.745
17.194,55.0474,68.7597,1.6901,58.0666,57.0,78.745
17.3261,54.1929,68.7597,1.6941,58.0666,57.0,78.745
16.9266,53.5215,68.7597,1.7021,57.1485,57.0,78.745
16.7298,53.5215,68.7597,1.7784,56.3744,57.0,78.745
16.7298,52.8807,68.7597,1.7784,55.5104,57.0,78.745
16.7298,52.8807,68.7597,1.7784,55.5104,57.0,78.745
16.7298,51.9346,68.7597,1.7744,55.5104,57.0,78.745
16.7298,51.9346,68.7597,1.7463,55.5104,57.0,78.745
16.4709,51.0801,68.7597,1.7704,56.4464,57.0,78.745
16.2146,50.3782,68.7597,1.7704,57.5986,57.0,78.745
15.8941,50.3782,68.7597,1.7623,57.5986,57.0,78.745
15.6965,49.4932,68.7597,1.7061,57.5986,57.0,78.745
15.3246,49.4932,68.7597,1.7904,56.6625,57.0,78.745
15.0232,48.4861,68.7597,1.7744,57.4725,57.0,78.745
15.0066,48.4861,68.0576,1.7864,57.4725,57.0,78.745
14.8794,48.4861,68.0576,1.7664,57.4725,57.0,78.745
14.6368,47.9368,68.0576,1.7664,57.4725,57.0,78.745
14.5106,47.1129,68.0576,1.6821,57.4725,57.0,78.745
14.5615,47.1129,68.0576,1.7704,56.6625,57.0,78.745
14.3844,46.3194,68.0576,1.7704,56.6625,57.0,78.745
14.4049,46.3194,68.0576,1.7704,56.6625,57.0,78.745
14.2278,45.4649,68.0576,1.7383,56.6625,57.0,74.845
14.4049,44.5799,68.0576,1.7142,57.3105,57.0,74.845
14.4049,45.1597,68.0576,1.7704,57.3105,57.0,75.76
,44.6409,68.0576,1.7102,57.3105,57.0,75.76
,43.2371,68.0576,1.7182,57.3105,57.0,75.76
14.2757,43.2371,68.0576,1.7744,56.2844,57.0,75.76
,43.2371,68.0576,1.7182,56.2844,57.0,77.095
,42.3826,68.0576,1.7784,56.2844,57.0,77.095
14.356,42.3826,68.0576,1.7704,56.2844,57.0,77.095
14.3071,42.3826,68.0576,1.7342,55.1863,57.0,77.095
14.4841,42.3826,68.0576,1.7302,56.8605,57.0,77.095
14.714,41.9249,68.0576,1.7383,56.2124,57.0,77.095
14.6338,41.4366,68.0576,1.7463,56.2124,57.0,77.095
14.5026,38.1712,68.0576,1.7503,56.2124,57.0,77.095
14.5515,41.5587,68.0576,1.7182,57.4365,57.0,77.095
14.5026,38.2628,68.0576,1.7744,57.4365,57.0,76.25
14.2757,41.1925,68.0576,1.5978,57.4365,57.0,81.395
14.1637,41.1925,68.0576,1.7543,56.7885,57.0,81.395
14.0819,41.1925,68.0576,1.7021,55.4023,57.0,76.61
14.2585,41.1925,68.0576,1.654,56.9865,57.0,77.635
14.2585,41.1925,68.0576,1.6499,56.9865,57.0,77.635
14.1284,41.1925,68.0576,1.6459,56.9865,57.0,77.635
14.0819,40.46,68.0576,1.6299,56.9865,57.0,77.635
13.9528,40.46,68.0576,1.6259,56.9865,57.0,77.635
13.9528,40.46,68.0576,1.6459,56.9865,57.0,77.635
14.0819,40.46,68.0576,1.6058,57.6706,57.0,78.825
13.9891,40.46,68.0576,1.6459,57.6706,57.0,78.825
14.0355,40.0328,68.0576,1.6861,57.6706,57.0,78.825
13.8619,40.0328,68.0576,1.7021,57.6706,57.0,78.825
14.0355,40.0328,68.0576,1.6941,57.6706,57.0,78.825
14.0355,40.0328,68.0576,1.7061,56.1764,57.0,78.825
13.9073,40.0328,68.0576,1.7222,56.1764,57.0,78.825
14.0355,40.0328,68.0576,1.7302,56.1764,57.0,78.825
13.9891,40.0328,68.0576,1.7342,56.9865,57.0,78.825
13.9891,40.0328,68.0576,1.7583,57.5986,57.0,78.825
13.9073,40.9483,68.0576,1.7704,57.5986,57.0,78.825
14.0355,40.9483,68.0576,1.7744,57.5986,57.0,78.825
13.9427,40.9483,68.0576,1.7704,56.2484,57.0,78.825
13.8164,40.9483,68.0576,1.7824,57.1125,57.0,78.825
13.564,40.9483,68.0576,1.7784,57.1125,57.0,77.7
13.6075,40.9483,68.0576,1.7503,57.1125,57.0,77.7
13.5009,40.9483,68.0576,1.7463,57.1125,57.0,77.7
13.5009,40.2159,68.0576,1.7423,57.1125,57.0,77.7
13.3747,40.2159,68.0576,1.7664,57.1125,57.0,77.7
13.2075,40.2159,68.0576,1.7503,57.1125,57.0,77.7
13.2895,40.2159,68.0576,1.7302,57.1125,57.0,77.7
13.2895,40.2159,68.0576,1.7463,57.1125,57.0,77.7
13.1223,40.2159,68.0576,1.7583,57.1125,57.0,77.7
13.2485,39.7276,68.0576,1.7543,57.1125,57.0,77.7
13.1223,39.7276,68.0576,1.7704,57.1125,57.0,77.7
12.9961,39.7276,68.0576,1.7623,57.1125,57.0,77.7
12.9571,39.7276,68.0576,1.7623,57.1125,57.0,77.7
12.9571,39.7276,68.0576,1.7744,57.1125,57.0,77.7
13.1223,39.7276,68.0576,1.7744,57.1125,57.0,77.7
13.1223,40.1854,68.0576,1.7664,57.1125,57.0,77.7
13.1223,40.1854,68.0576,1.7784,57.1125,57.0,77.7
12.9961,40.1854,68.0576,1.7704,56.5005,57.0,77.7
12.6806,40.1854,68.0576,1.7784,56.5005,57.0,77.7
12.5899,40.1854,68.0576,1.7704,56.5005,57.0,77.7
12.4628,39.4835,68.0576,1.7864,56.5005,57.0,77.7
12.3992,39.4835,68.0576,1.7704,56.5005,57.0,77.7
12.3051,39.4835,68.0576,1.7744,56.5005,57.0,77.7
12.1769,39.4835,68.0576,1.7623,56.5005,57.0,76.64
12.0799,39.4835,68.0576,1.7383,56.5005,57.0,76.64
11.9507,39.4835,68.8137,1.7664,55.9244,57.0,76.64
11.6278,39.4835,68.8137,1.7623,55.9244,57.0,76.64
11.3952,39.4835,68.8137,1.7543,55.9244,57.0,76.64
11.1999,39.4835,68.8137,1.7583,55.9244,57.0,76.64
11.0698,39.9718,68.8137,1.7583,55.9244,57.0,76.64
10.8308,39.9718,68.8137,1.7623,55.9244,57.0,76.64
10.6341,39.9718,68.8137,1.7503,56.5005,57.0,76.64
10.3718,39.9718,68.8137,1.7543,55.6904,57.0,76.64
10.2575,39.9718,68.8137,1.7543,55.6904,57.0,76.64
9.8085,39.9718,68.8137,1.7623,55.6904,57.0,76.64
9.6754,39.9718,68.8137,1.7623,55.6904,57.0,76.64
9.6088,39.9718,68.8137,1.7623,55.6904,57.0,76.64
9.4757,39.9718,68.8137,1.6419,54.5023,57.0,75.675
9.4757,39.3004,68.8137,1.6138,54.5023,57.0,73.55
9.3426,39.3004,68.8137,1.6259,54.5023,57.0,73.55
9.3525,39.3004,68.8137,1.6259,53.9262,57.0,73.55
9.2184,39.3004,68.8137,1.6259,53.9262,57.0,73.55
8.8832,39.3004,68.8137,1.6299,53.9262,57.0,73.55
8.8897,39.7581,68.8137,1.6299,53.9262,57.0,73.55
8.8832,39.7581,68.8137,1.6339,53.9262,57.0,73.55
9.0248,39.7581,68.8137,1.6259,53.3861,57.0,73.55
9.0173,39.7581,68.8137,1.6379,52.7201,57.0,73.55
9.0173,39.7581,68.8137,1.6339,52.7201,57.0,73.55
9.0173,39.7581,68.8137,1.6259,53.9982,57.0,73.55
9.0173,39.7581,68.8137,1.6259,53.9982,57.0,74.545
8.7491,39.7581,68.0936,1.654,53.9982,57.0,74.545
8.615,39.7581,68.0936,1.662,53.9982,57.0,74.545
8.1467,39.7581,68.0936,1.666,53.1881,57.0,74.545
8.1467,39.7581,68.0936,1.662,53.1881,57.0,74.545
8.0116,39.7581,68.0936,1.658,53.1881,57.0,74.545
8.0116,39.7581,68.0936,1.658,53.1881,57.0,74.545
8.0117,39.7581,68.0936,1.658,53.1881,57.0,74.545
8.1478,38.3543,68.0936,1.6419,53.1881,57.0,74.545
8.1467,37.8966,68.0936,1.666,52.5581,57.0,74.545
